district,province,year,month_name,vim,vim_avg,forest statust,viq,brightness,bright_t31,Fire Radiative Power,population,no2_ug_m3_avg,so2_ug_m3_avg,respiratory_cases,deaths,respiratory_cases_per_100k,deaths_per_100k,Petrol_Liters,Diesel_Liters,Kerosene_Liters,CO2_Petrol_Tons,CO2_Diesel_Tons,CO2_Kerosene_Tons,CO2_Total_Tons,Estimated_Vehicles,national_total_vehicles,national_buses,national_dpv,national_lorries,national_motor_cars,national_motorcycles,national_tricycles
Ampara,Eastern,2021,June,0.752753043,0.69607917,Healthy,107.5952017,319.2833333,301.85,9.983333333,752830,13.7999,20.9875,87,0,11.68544621,0.082615095,2791.7994390467966,3740.8886827839774,708.052498453073,6.4490567041981,10.025581669861063,1.7418091461945595,18.216447520253723,5014.895679610386,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ampara,Eastern,2021,July,0.715424917,0.66297264,Healthy,107.3545513,322.025,297.0,16.2,753000,10.9972,18.611,98,0,13.05725607,0.092313672,2495.683756081283,3344.106667676635,632.9520287622931,5.765029476547763,8.962205869373381,1.557061990755241,16.284297336676385,4482.984526395292,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ampara,Eastern,2021,August,0.675880483,0.629752123,Degraded,106.7852983,320.8730769,290.3038462,11.93846154,753170,9.7051,17.6733,108,0,14.42844666,0.102007871,2181.9050323774745,2923.6569534225364,553.371881932063,5.040200624791966,7.835400635172398,1.361294829552875,14.23689608951724,3919.345339479648,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ampara,Eastern,2021,September,0.670860977,0.632959433,Degraded,105.5534967,322.1,297.8,14.8375,753330,12.355,21.0801,124,0,16.48615108,0.116555664,2129.954912558963,2854.0460735791426,540.1963609336806,4.920195848011205,7.648843477192103,1.3288830478968543,13.897922373100162,3826.02759330156,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ampara,Eastern,2021,October,0.700986167,0.672698457,Healthy,103.9281167,320.52,296.7,23.4,753500,14.7998,22.739,134,0,17.85596754,0.126240148,2103.9798526497075,2819.240633657446,533.6086004344894,4.860193459620824,7.555564898201955,1.3126771570688438,13.728435514891624,3779.368720212517,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ampara,Eastern,2021,November,0.74257457,0.73024149,Healthy,101.58971,,,,753670,16.298,25.6018,144,1,19.22516605,0.135920263,2026.054672921941,2714.824313892356,513.8453189369158,4.680186294449683,7.275729161231514,1.2640594845848128,13.21997494026601,3639.3921009453866,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ampara,Eastern,2021,December,0.782108583,0.776660733,Healthy,100.65949,,,,753830,19.8631,28.4521,139,0,18.53461818,0.131038149,1974.1045531034292,2645.213434048962,500.6697979385333,4.560181517668922,7.089172003251218,1.231647702928792,12.881001223848934,3546.0743547673,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ampara,Eastern,2022,January,0.78533468,0.783309713,Healthy,100.240905,,,,754000,17.5866,25.4277,243,1,32.32516012,0.213495504,46.04056341380184,63.82485036112972,7.269359183783426,0.1063537014858822,0.1710505989678276,0.0178826235921072,0.2952869240458171,95.3801875146496,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ampara,Eastern,2022,February,0.742599983,0.7432987,Healthy,99.91638167,,,,753580,18.5302,25.927,230,1,30.54633309,0.201747021,41.5267826869585,57.567512090430704,6.55667691086348,0.0959268680068741,0.1542809324023543,0.0161294252007241,0.2663372256099526,86.02918873870354,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ampara,Eastern,2022,March,0.713701567,0.699393903,Healthy,101.91845,,,,753170,16.5549,29.1138,243,1,32.36078273,0.213730778,169.71815532930867,235.27591897828205,26.79685346178988,0.3920489388107031,0.630539462861796,0.0659202595160031,1.0885086611885022,351.5975539755711,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ampara,Eastern,2022,April,0.711986387,0.683114263,Healthy,103.9380913,316.3,296.0,16.55,752750,15.3319,28.6592,216,1,28.78118984,0.190088915,1396.112378812638,1935.394727127198,220.43262701413855,3.2250195950571934,5.186857868700891,0.5422642624547809,8.954141726212866,2892.26392140011,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ampara,Eastern,2022,May,0.7136501,0.69424426,Healthy,102.6122767,315.4,291.45,15.45,752330,15.2548,25.1477,203,1,26.9974288,0.178307846,2033.9095955155983,2819.5566247769657,321.1346321777266,4.698331165641032,7.5564117544022675,0.7899911951572075,13.044734115200509,4213.560048441284,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ampara,Eastern,2022,June,0.703113833,0.69607917,Healthy,100.943545,314.5,291.0777778,7.388888889,751920,14.0539,22.3363,230,1,30.61376967,0.202192415,2425.7057626055976,3362.693586673637,382.9954534671776,5.60338031161893,9.012018812285348,0.9421688155292568,15.557567939433536,5025.226742193401,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ampara,Eastern,2022,July,0.684921287,0.66297264,Healthy,103.0960897,323.2769231,296.4153846,14.43846154,751500,11.8456,19.6611,257,1,34.23451201,0.226106053,2168.420261175529,3006.025305243795,342.3725639107409,5.009050803315472,8.056147818053372,0.8422365072204226,13.907435128589269,4492.219811964477,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ampara,Eastern,2022,August,0.676620867,0.629752123,Degraded,106.8994567,322.425,295.625,11.675,751080,10.0631,18.7483,284,1,37.85930374,0.250046437,1895.7879052741928,2628.082073693576,299.32655462637626,4.379270061183385,7.043259957498784,0.7363433243808857,12.158873343063055,3927.419485897337,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ampara,Eastern,2022,September,0.673474583,0.632959433,Degraded,105.94035,324.9,298.6555556,19.56666667,750670,12.9695,23.1371,324,2,43.29140764,0.285923437,1850.6500980057597,2565.508690986586,292.19973189717683,4.275001726393304,6.875563291844051,0.7188113404670551,11.869376358704413,3833.909498137876,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ampara,Eastern,2022,October,0.693899033,0.672698457,Healthy,102.9486383,,,,750250,15.2749,25.1357,352,2,46.92527965,0.309923792,1828.0811943715428,2534.221999633091,288.63632053257714,4.222867558998264,6.7917149590166845,0.7100453485101397,11.724627866525088,3787.1545042581456,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ampara,Eastern,2022,November,0.733916757,0.73024149,Healthy,100.4796303,,,,749830,17.8418,26.4128,379,2,50.56322251,0.333951034,1760.3744834688937,2440.3619255726067,277.946086438778,4.066465056813144,6.540169960534586,0.683747372639394,11.290382389987125,3646.889522618955,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ampara,Eastern,2022,December,0.775357123,0.776660733,Healthy,99.84180333,,,,749420,21.3464,30.0451,365,2,48.78406781,0.322200388,1715.23667620046,2377.788542865617,270.8192637095786,3.962196722023063,6.372473294879853,0.6662153887255633,11.00088540562848,3553.379534859495,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ampara,Eastern,2023,January,0.785811783,0.783309713,Healthy,100.3012713,,,,749000,18.2583,27.3881,275,1,36.78074831,0.244228076,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ampara,Eastern,2023,February,0.74766348,0.7432987,Healthy,100.5511153,,,,748750,18.9211,27.5516,260,1,34.74897186,0.230736865,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ampara,Eastern,2023,March,0.707245567,0.699393903,Healthy,101.0504,,,,748500,17.9078,30.3309,275,1,36.80531795,0.244391221,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ampara,Eastern,2023,April,0.699131733,0.683114263,Healthy,102.1843333,325.5,303.2,7.2,748250,16.0521,28.8358,244,1,32.72676896,0.217309223,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ampara,Eastern,2023,May,0.727284573,0.69424426,Healthy,104.4360347,,,,748000,15.645,26.1322,229,1,30.69160037,0.203795487,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ampara,Eastern,2023,June,0.74453807,0.69607917,Healthy,106.49797,317.1,296.8333333,11.56666667,747750,15.2869,22.9931,260,1,34.79544324,0.23104544,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ampara,Eastern,2023,July,0.714393423,0.66297264,Healthy,107.2054,320.9866667,299.2866667,16.98,747500,11.9322,20.4511,290,1,38.90203116,0.25831362,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ampara,Eastern,2023,August,0.65976027,0.629752123,Degraded,104.4096933,325.9,300.7717949,12.27692308,747250,10.5481,19.2165,321,2,43.01136688,0.285600046,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ampara,Eastern,2023,September,0.662311317,0.632959433,Degraded,104.293297,,,,747000,13.8154,23.4032,367,2,49.17229895,0.326509289,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ampara,Eastern,2023,October,0.7092864,0.672698457,Healthy,105.0685767,319.35,296.7,10.0,746750,15.9858,25.5888,397,2,53.28782448,0.353836816,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ampara,Eastern,2023,November,0.7605578,0.73024149,Healthy,103.8884813,,,,746500,18.5218,27.9285,428,2,57.40610655,0.381182646,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ampara,Eastern,2023,December,0.798308163,0.776660733,Healthy,102.6260833,,,,746250,23.3053,31.4094,413,2,55.37443314,0.367692119,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ampara,Eastern,2024,January,0.783926283,0.783309713,Healthy,100.0703933,,,,746000,18.6705,27.7374,204,2,27.36546132,0.353102727,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ampara,Eastern,2024,February,0.73106145,0.7432987,Healthy,98.45079167,315.1,299.15,8.3,746000,19.8291,27.2096,192,2,25.84515792,0.333485909,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ampara,Eastern,2024,March,0.68878209,0.699393903,Healthy,98.59142333,322.65,304.675,10.025,746000,17.4614,30.4452,204,2,27.36546132,0.353102727,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ampara,Eastern,2024,April,0.699457813,0.683114263,Healthy,102.2280097,319.6,302.9,10.0,746000,16.626,29.9218,181,2,24.32485451,0.31386909,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ampara,Eastern,2024,May,0.75160836,0.69424426,Healthy,107.6998233,,,,746000,16.6914,28.1,170,2,22.8045511,0.294252272,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ampara,Eastern,2024,June,0.7728376,0.69607917,Healthy,110.2880817,321.0,303.1,9.65,746000,15.0641,22.3137,192,2,25.84515792,0.333485909,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ampara,Eastern,2024,July,0.729352813,0.66297264,Healthy,109.3014833,322.9193548,301.0225806,12.51612903,746000,12.1631,21.4253,215,2,28.88576473,0.372719545,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ampara,Eastern,2024,August,0.684210857,0.629752123,Degraded,108.0107153,326.1086957,297.7826087,14.25652174,746000,11.1302,20.7362,238,3,31.92637154,0.411953181,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ampara,Eastern,2024,September,0.676308137,0.632959433,Degraded,106.3536033,323.225,300.3416667,12.20833333,746000,14.0029,24.1805,272,3,36.48728176,0.470803636,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ampara,Eastern,2024,October,0.70096619,0.672698457,Healthy,103.92632,315.6,295.8,6.15,746000,16.1968,25.9733,294,3,39.52788858,0.510037272,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ampara,Eastern,2024,November,0.744060763,0.73024149,Healthy,101.7771,,,,746000,17.6668,29.258,317,4,42.56849539,0.549270908,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ampara,Eastern,2024,December,0.787058487,0.776660733,Healthy,101.2594433,,,,746000,22.2588,30.9049,306,3,41.04819198,0.52965409,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Anuradhapura,North Central,2014,January,0.7889323,0.7924991,Healthy,99.577658,,,,886000,30.1019,18.2461,788,6,89.01888455,0.735010736,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Anuradhapura,North Central,2014,February,0.755013867,0.75761819,Healthy,99.671475,323.2625,299.3375,14.475,886830,27.5663,16.4735,744,6,83.99470517,0.693527114,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Anuradhapura,North Central,2014,March,0.688292327,0.712236817,Healthy,96.84868467,328.94,302.5166667,38.625,887670,29.0251,15.3044,788,6,88.85141067,0.733627939,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Anuradhapura,North Central,2014,April,0.693768943,0.71229456,Healthy,97.558118,328.6666667,302.9666667,16.11666667,888500,26.8091,13.4835,701,5,78.90525276,0.651504545,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Anuradhapura,North Central,2014,May,0.73301758,0.72566436,Healthy,100.9475033,,,,889330,21.1377,11.9438,657,5,73.9046358,0.610215473,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Anuradhapura,North Central,2014,June,0.682782833,0.699991367,Healthy,97.687022,322.6,305.6,6.8,890170,18.5949,10.5956,744,6,83.67954929,0.690924936,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Anuradhapura,North Central,2014,July,0.622605917,0.66451175,Healthy,94.12966133,325.2925926,298.9703704,19.66666667,891000,14.5743,9.6833,832,6,93.43708084,0.77149088,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Anuradhapura,North Central,2014,August,0.622508067,0.650988647,Healthy,95.937742,329.7340426,293.4787234,31.78085106,891830,16.6573,11.3757,920,7,103.1764503,0.851906863,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Anuradhapura,North Central,2014,September,0.668733593,0.661969837,Healthy,100.9374237,326.2828571,298.5171429,20.22857143,892670,26.8281,18.1408,1051,8,117.8049846,0.972691681,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Anuradhapura,North Central,2014,October,0.729538577,0.705082557,Healthy,103.2484687,318.4,299.1,8.6,893500,18.012,11.6528,1139,9,127.5035145,1.052770461,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Anuradhapura,North Central,2014,November,0.7602953,0.75418649,Healthy,100.765237,,,,894330,27.3391,16.5885,1226,10,137.1840427,1.132700603,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Anuradhapura,North Central,2014,December,0.781691753,0.784883283,Healthy,99.62016533,,,,895170,32.404,18.8793,1183,9,132.1604808,1.091222079,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Anuradhapura,North Central,2015,January,0.779004933,0.7924991,Healthy,98.39704333,,,,896000,21.7838,26.8718,810,7,90.43445122,0.84113676,3867.9122059249257,4374.228889595112,193.4507792268781,8.934877195686578,11.7229334241149,0.4758889168981202,21.133699536699606,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Anuradhapura,North Central,2015,February,0.7436746,0.75761819,Healthy,98.27691333,,,,897080,22.863,28.5695,765,7,85.30748905,0.793450548,3867.9122059249257,4374.228889595112,193.4507792268781,8.934877195686578,11.7229334241149,0.4758889168981202,21.133699536699606,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Anuradhapura,North Central,2015,March,0.706424693,0.712236817,Healthy,99.24058833,323.275,303.375,14.525,898170,26.9501,29.56,810,7,90.21595944,0.839104553,3867.9122059249257,4374.228889595112,193.4507792268781,8.934877195686578,11.7229334241149,0.4758889168981202,21.133699536699606,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Anuradhapura,North Central,2015,April,0.718196023,0.71229456,Healthy,100.7701087,,,,899250,20.3358,31.5145,720,6,80.09565333,0.744974923,3867.9122059249257,4374.228889595112,193.4507792268781,8.934877195686578,11.7229334241149,0.4758889168981202,21.133699536699606,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Anuradhapura,North Central,2015,May,0.747868943,0.72566436,Healthy,102.8648867,,,,900330,21.4671,29.1152,675,6,74.99960042,0.6975762,3867.9122059249257,4374.228889595112,193.4507792268781,8.934877195686578,11.7229334241149,0.4758889168981202,21.133699536699606,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Anuradhapura,North Central,2015,June,0.742352747,0.699991367,Healthy,105.6520853,,,,901420,20.7456,25.4906,765,7,84.89676541,0.789630381,3867.9122059249257,4374.228889595112,193.4507792268781,8.934877195686578,11.7229334241149,0.4758889168981202,21.133699536699606,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Anuradhapura,North Central,2015,July,0.699431597,0.66451175,Healthy,104.8808533,308.8,282.3,5.3,902500,19.4027,22.6093,855,7,94.77107403,0.881471973,3867.9122059249257,4374.228889595112,193.4507792268781,8.934877195686578,11.7229334241149,0.4758889168981202,21.133699536699606,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Anuradhapura,North Central,2015,August,0.68475657,0.650988647,Healthy,104.81749,323.596,296.18,14.652,903580,18.5111,20.0333,945,8,104.6217782,0.973094018,3867.9122059249257,4374.228889595112,193.4507792268781,8.934877195686578,11.7229334241149,0.4758889168981202,21.133699536699606,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Anuradhapura,North Central,2015,September,0.727593577,0.661969837,Healthy,109.2090867,323.2181818,296.6909091,14.64545455,904670,22.9599,25.6161,1080,10,119.4236842,1.110767516,3867.9122059249257,4374.228889595112,193.4507792268781,8.934877195686578,11.7229334241149,0.4758889168981202,21.133699536699606,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Anuradhapura,North Central,2015,October,0.763650317,0.705082557,Healthy,107.790003,321.35,298.4,9.55,905750,22.5197,27.5087,1170,10,129.2213927,1.201896645,3867.9122059249257,4374.228889595112,193.4507792268781,8.934877195686578,11.7229334241149,0.4758889168981202,21.133699536699606,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Anuradhapura,North Central,2015,November,0.772743523,0.75418649,Healthy,102.31856,,,,906830,18.407,18.4761,1260,11,138.9957638,1.292808711,3867.9122059249257,4374.228889595112,193.4507792268781,8.934877195686578,11.7229334241149,0.4758889168981202,21.133699536699606,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Anuradhapura,North Central,2015,December,0.794423967,0.784883283,Healthy,101.1430637,,,,907920,26.7665,32.3638,1215,11,133.8707182,1.245140326,3867.9122059249257,4374.228889595112,193.4507792268781,8.934877195686578,11.7229334241149,0.4758889168981202,21.133699536699606,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Anuradhapura,North Central,2016,January,0.796628793,0.7924991,Healthy,100.4883883,,,,909000,29.4338,37.1558,580,4,63.90565886,0.507123883,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Anuradhapura,North Central,2016,February,0.748411757,0.75761819,Healthy,98.852548,320.25,300.925,9.825,910080,30.3198,38.3236,548,4,60.28372026,0.478381959,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Anuradhapura,North Central,2016,March,0.687118267,0.712236817,Healthy,96.69597467,327.6,305.0785714,19.13571429,911170,26.3119,36.4444,580,4,63.75346412,0.505916141,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Anuradhapura,North Central,2016,April,0.68545641,0.71229456,Healthy,96.47142333,,,,912250,23.8574,29.2763,516,4,56.60265537,0.449170839,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Anuradhapura,North Central,2016,May,0.737723233,0.72566436,Healthy,101.5583033,,,,913330,22.8781,32.0314,484,3,53.0022408,0.420599719,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Anuradhapura,North Central,2016,June,0.740679977,0.699991367,Healthy,105.4331047,,,,914420,20.8146,29.0586,548,4,59.99760299,0.476111474,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Anuradhapura,North Central,2016,July,0.721573453,0.66451175,Healthy,107.9925767,,,,915500,21.4571,30.3317,613,4,66.97703951,0.53149685,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Anuradhapura,North Central,2016,August,0.701983053,0.650988647,Healthy,107.274145,325.65,295.6035714,21.275,916580,20.8624,32.2336,677,5,73.94002839,0.586751705,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Anuradhapura,North Central,2016,September,0.639239267,0.661969837,Healthy,96.83799667,325.3867925,299.7188679,19.91320755,917670,19.2948,25.6757,774,6,84.40251783,0.669776877,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Anuradhapura,North Central,2016,October,0.640058717,0.705082557,Healthy,91.37112633,327.4659091,305.6272727,12.89772727,918750,21.3773,28.2811,839,6,91.32857696,0.724738676,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Anuradhapura,North Central,2016,November,0.73838565,0.75418649,Healthy,98.01542533,,,,919830,23.2045,30.7745,903,7,98.2383719,0.779571411,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Anuradhapura,North Central,2016,December,0.78342,0.784883283,Healthy,99.82706867,,,,920920,26.8614,33.9083,871,6,94.61773645,0.750839828,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Anuradhapura,North Central,2017,January,0.7846835,0.7924991,Healthy,99.07306167,318.1,297.3,9.5,922000,24.4015,35.7588,622,6,67.49642876,0.698375747,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Anuradhapura,North Central,2017,February,0.76659515,0.75761819,Healthy,101.1266153,,,,922670,24.8385,36.3591,587,6,63.70033733,0.659098141,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Anuradhapura,North Central,2017,March,0.739343947,0.712236817,Healthy,103.5571733,,,,923330,25.487,35.5639,622,6,67.39920431,0.69736978,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Anuradhapura,North Central,2017,April,0.70979446,0.71229456,Healthy,99.68586667,323.7,306.125,9.85,924000,21.6513,33.1371,553,5,59.86696231,0.619434766,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Anuradhapura,North Central,2017,May,0.71342622,0.72566436,Healthy,98.42403633,320.5,299.55,27.7,924670,19.5944,31.0623,518,5,56.08460975,0.580299313,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Anuradhapura,North Central,2017,June,0.691550617,0.699991367,Healthy,98.86626867,322.5777778,298.9666667,10.52222222,925330,18.3455,27.6224,587,6,63.51722115,0.657203464,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
