year_month,month_name,district,province,adm_level,adm_id,PCODE,n_pixels,vim,vim_avg,viq,fire_point_count,fire_brightness_mean,fire_confidence_mean,fire_frp_mean,respiratory_cases,deaths,population,year,month,resp_cases_per_100k
2016-01,January,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8095046233333333,0.8022891,100.843805,,,,,506.0,4.0,483000.0,2016,1,104.76
2016-02,February,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7735856600000001,0.7800976533333334,99.213258,,,,,478.0,4.0,483500.0,2016,2,98.86
2016-03,March,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7505580233333333,0.7631427466666666,98.45195,1.0,321.7916667,63.08333333,18.0,506.0,4.0,484000.0,2016,3,104.55
2016-04,April,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7579309866666666,0.7644638666666667,99.19665333333334,1.0,320.5666667,36.0,22.6,449.0,3.0,484500.0,2016,4,92.67
2016-05,May,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7790077000000001,0.7616334866666667,102.144848,,,,,421.0,3.0,485000.0,2016,5,86.8
2016-06,June,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7585723999999999,0.7310031866666667,103.529002,1.0,324.9,76.0,16.03333333,477.0,4.0,485500.0,2016,6,98.25
2016-07,July,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7127460499999999,0.6853212933333334,103.72954666666668,1.0,322.5590909,68.11363636,14.55909091,534.0,4.0,486000.0,2016,7,109.88
2016-08,August,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.6825741966666666,0.6643590033333333,102.54911666666668,1.0,323.1190476,61.0,19.25952381,590.0,4.0,486500.0,2016,8,121.27
2016-09,September,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.66318689,0.67865846,97.89340466666664,1.0,323.7333333,68.96296296,20.71111111,674.0,5.0,487000.0,2016,9,138.4
2016-10,October,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.6873858266666667,0.7241691666666666,95.24420200000002,1.0,324.9823529,63.47058824,17.21764706,730.0,6.0,487500.0,2016,10,149.74
2016-11,November,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7585636133333334,0.77563148,97.92133066666668,1.0,319.3,73.0,13.7,786.0,6.0,488000.0,2016,11,161.07
2016-12,December,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8010283,0.8032846,99.734785,,,,,758.0,6.0,488500.0,2016,12,155.17
2017-01,January,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8039204,0.8022891,100.19257,1.0,312.1,51.0,8.6,575.0,4.0,489000.0,2017,1,117.59
2017-02,February,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7926612566666668,0.7800976533333334,101.51666,1.0,316.4,41.0,12.0,543.0,4.0,489170.0,2017,2,111.0
2017-03,March,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7816883466666668,0.7631427466666666,102.28053666666666,1.0,320.6,47.66666667,21.83333333,575.0,4.0,489330.0,2017,3,117.51
2017-04,April,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.77208028,0.7644638666666667,100.93613,1.0,316.4,65.0,12.9,511.0,3.0,489500.0,2017,4,104.39
2017-05,May,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.76556846,0.7616334866666667,100.48618,,,,,479.0,3.0,489670.0,2017,5,97.82
2017-06,June,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.74528154,0.7310031866666667,101.833456,1.0,321.0222222,60.88888889,9.588888889,543.0,3.0,489830.0,2017,6,110.85
2017-07,July,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7111345666666667,0.6853212933333334,103.51563333333333,1.0,318.39,59.9,13.91,607.0,4.0,490000.0,2017,7,123.88
2017-08,August,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7031155666666667,0.6643590033333333,105.42614,1.0,327.6875,67.75,33.63333333,671.0,4.0,490170.0,2017,8,136.89
2017-09,September,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7253797333333333,0.67865846,106.41716,1.0,323.5842105,60.42105263,16.33684211,767.0,5.0,490330.0,2017,9,156.43
2017-10,October,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7455488833333334,0.7241691666666666,102.78679833333332,1.0,322.4666667,64.0,28.41666667,831.0,5.0,490500.0,2017,10,169.42
2017-11,November,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7738802666666666,0.77563148,99.79184466666668,,,,,894.0,6.0,490670.0,2017,11,182.2
2017-12,December,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7997908533333332,0.8032846,99.59031166666666,,,,,862.0,6.0,490830.0,2017,12,175.62
2018-01,January,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7997238166666666,0.8022891,99.69920666666668,1.0,311.1,58.5,14.9,500.0,3.0,491000.0,2018,1,101.83
2018-02,February,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7819723633333333,0.7800976533333334,100.22762833333331,1.0,331.5,72.0,29.95,472.0,3.0,491420.0,2018,2,96.05
2018-03,March,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7721522933333334,0.7631427466666666,101.108635,,,,,500.0,3.0,491830.0,2018,3,101.66
2018-04,April,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7797607333333333,0.7644638666666667,101.877648,,,,,445.0,3.0,492250.0,2018,4,90.4
2018-05,May,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7853919233333334,0.7616334866666667,102.92861833333332,,,,,417.0,2.0,492670.0,2018,5,84.64
2018-06,June,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7575723733333334,0.7310031866666667,103.40121,1.0,316.2777778,66.0,18.04444444,472.0,3.0,493080.0,2018,6,95.72
2018-07,July,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7054065966666666,0.6853212933333334,102.72261333333331,1.0,322.74375,60.3125,25.775,528.0,3.0,493500.0,2018,7,106.99
2018-08,August,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.6662359866666666,0.6643590033333333,100.26214866666668,1.0,325.75625,65.0625,17.35625,583.0,4.0,493920.0,2018,8,118.04
2018-09,September,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.68990535,0.67865846,101.53183533333332,1.0,326.7352941,65.94117647,28.22941176,667.0,4.0,494330.0,2018,9,134.93
2018-10,October,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.75720805,0.7241691666666666,104.26601533333331,,,,,722.0,4.0,494750.0,2018,10,145.93
2018-11,November,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7997800633333334,0.77563148,102.93219666666666,,,,,778.0,5.0,495170.0,2018,11,157.12
2018-12,December,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8117630433333334,0.8032846,100.99600133333333,,,,,750.0,5.0,495580.0,2018,12,151.34
2019-01,January,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7958094633333334,0.8022891,99.23795866666669,1.0,313.8333333,61.66666667,8.0,424.0,3.0,496000.0,2019,1,85.48
2019-02,February,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7697535666666667,0.7800976533333334,98.75421833333333,,,,,400.0,3.0,496420.0,2019,2,80.58
2019-03,March,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7514236333333333,0.7631427466666666,98.55811666666666,1.0,324.7571429,63.42857143,17.42857143,424.0,3.0,496830.0,2019,3,85.34
2019-04,April,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7431926366666667,0.7644638666666667,97.38875333333333,1.0,316.0,23.0,38.1,377.0,3.0,497250.0,2019,4,75.82
2019-05,May,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7418972533333333,0.7616334866666667,97.56991866666664,1.0,314.5,57.0,12.1,353.0,3.0,497670.0,2019,5,70.93
2019-06,June,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7208822100000001,0.7310031866666667,98.70769666666666,1.0,323.4222222,69.22222222,15.04444444,400.0,3.0,498080.0,2019,6,80.31
2019-07,July,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.6874395766666667,0.6853212933333334,100.29361333333334,1.0,321.5541667,63.29166667,30.15,447.0,3.0,498500.0,2019,7,89.67
2019-08,August,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.6754777666666666,0.6643590033333333,101.55690533333332,1.0,321.8111111,60.22222222,27.16666667,494.0,4.0,498920.0,2019,8,99.01
2019-09,September,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7094670166666667,0.67865846,104.21812,1.0,323.5846154,61.92307692,17.99230769,565.0,4.0,499330.0,2019,9,113.15
2019-10,October,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7636966,0.7241691666666666,105.11525,1.0,313.85,38.0,9.4,612.0,4.0,499750.0,2019,10,122.46
2019-11,November,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8000694999999999,0.77563148,102.96666333333332,1.0,325.3,80.0,16.7,659.0,5.0,500170.0,2019,11,131.76
2019-12,December,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8166471,0.8032846,101.56748666666668,,,,,635.0,5.0,500580.0,2019,12,126.85
2020-01,January,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8034724133333334,0.8022891,100.13660666666664,,,,,320.0,3.0,501000.0,2020,1,63.87
2020-02,February,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7649239966666667,0.7800976533333334,98.167153,1.0,318.85,68.0,9.3,302.0,2.0,501330.0,2020,2,60.24
2020-03,March,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7311800600000001,0.7631427466666666,96.068087,1.0,322.41,65.5,13.76,320.0,2.0,501670.0,2020,3,63.79
2020-04,April,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7387955333333333,0.7644638666666667,96.84658666666668,1.0,319.1333333,44.66666667,6.966666667,285.0,2.0,502000.0,2020,4,56.77
2020-05,May,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7715642966666666,0.7616334866666667,101.230567,1.0,320.4,76.0,14.7,267.0,2.0,502330.0,2020,5,53.15
2020-06,June,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7785578633333333,0.7310031866666667,106.10869466666668,1.0,316.85,65.0,13.05,302.0,2.0,502670.0,2020,6,60.08
2020-07,July,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7669956833333332,0.6853212933333334,111.11935633333331,1.0,309.3333333,42.33333333,9.533333333,338.0,3.0,503000.0,2020,7,67.2
2020-08,August,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7376378,0.6643590033333333,110.25673,1.0,319.75,56.0,14.6375,374.0,3.0,503330.0,2020,8,74.31
2020-09,September,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.71479101,0.67865846,104.97699666666666,1.0,318.05,70.5,19.6,427.0,3.0,503670.0,2020,9,84.78
2020-10,October,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7210055466666666,0.7241691666666666,99.61317133333334,1.0,314.3,50.33333333,12.8,462.0,4.0,504000.0,2020,10,91.67
2020-11,November,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7621293633333334,0.77563148,98.36154,1.0,318.25,23.0,23.6,498.0,4.0,504330.0,2020,11,98.74
2020-12,December,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8016189766666667,0.8032846,99.80238,,,,,480.0,4.0,504670.0,2020,12,95.11
2021-01,January,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8173998,0.8022891,101.77505466666666,,,,,203.0,2.0,505000.0,2021,1,40.2
2021-02,February,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7984840333333333,0.7800976533333334,102.21404766666669,1.0,314.8,68.0,10.5,192.0,2.0,505330.0,2021,2,37.99
2021-03,March,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7756670133333333,0.7631427466666666,101.539573,,,,,203.0,2.0,505670.0,2021,3,40.14
2021-04,April,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7726896,0.7644638666666667,101.00989333333332,,,,,180.0,2.0,506000.0,2021,4,35.57
2021-05,May,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7778469333333332,0.7616334866666667,102.00032,1.0,314.55,53.0,11.75,169.0,2.0,506330.0,2021,5,33.38
2021-06,June,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.76647847,0.7310031866666667,104.55443166666667,1.0,327.18,76.0,18.32,191.0,2.0,506670.0,2021,6,37.7
2021-07,July,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.74574818,0.6853212933333334,108.22891,1.0,321.95,67.5,15.46666667,214.0,3.0,507000.0,2021,7,42.21
2021-08,August,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7304096466666667,0.6643590033333333,109.24602933333334,1.0,314.0666667,30.33333333,9.133333333,237.0,3.0,507330.0,2021,8,46.72
2021-09,September,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7333198633333332,0.67865846,107.50994,1.0,324.5,61.6,28.49333333,270.0,3.0,507670.0,2021,9,53.18
2021-10,October,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7588283033333333,0.7241691666666666,104.49581333333332,1.0,316.3,46.0,19.76666667,293.0,4.0,508000.0,2021,10,57.68
2021-11,November,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.78968958,0.77563148,101.70930833333334,,,,,315.0,4.0,508330.0,2021,11,61.97
2021-12,December,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8083166466666666,0.8032846,100.59043,,,,,304.0,4.0,508670.0,2021,12,59.76
2022-01,January,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8049334900000001,0.8022891,100.30997333333336,,,,,399.0,5.0,509000.0,2022,1,78.39
2022-02,February,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7818268700000001,0.7800976533333334,100.208595,,,,,376.0,5.0,509000.0,2022,2,73.87
2022-03,March,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7671541333333334,0.7631427466666666,100.49368,1.0,311.54,47.4,12.14,399.0,5.0,509000.0,2022,3,78.39
2022-04,April,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7745883333333333,0.7644638666666667,101.24261,,,,,354.0,5.0,509000.0,2022,4,69.55
2022-05,May,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7705426333333333,0.7616334866666667,101.09632866666668,1.0,318.0666667,68.66666667,11.93333333,332.0,4.0,509000.0,2022,5,65.23
2022-06,June,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7389046266666667,0.7310031866666667,101.01826666666666,1.0,319.8,62.58823529,9.370588235,376.0,5.0,509000.0,2022,6,73.87
2022-07,July,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7264324133333333,0.6853212933333334,105.61515833333333,1.0,326.2842105,70.68421053,26.62631579,421.0,5.0,509000.0,2022,7,82.71
2022-08,August,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7398532233333333,0.6643590033333333,110.56902333333332,1.0,328.6333333,70.66666667,41.53333333,465.0,6.0,509000.0,2022,8,91.36
2022-09,September,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.74330841,0.67865846,108.88582866666668,1.0,320.5666667,70.44444444,15.34444444,532.0,7.0,509000.0,2022,9,104.52
2022-10,October,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7570965666666667,0.7241691666666666,104.27727133333332,1.0,326.94,69.0,28.66,576.0,7.0,509000.0,2022,10,113.16
2022-11,November,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.78195301,0.77563148,100.774428,1.0,309.9,63.0,5.8,620.0,8.0,509000.0,2022,11,121.81
2022-12,December,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7979790166666666,0.8032846,99.37898333333334,1.0,317.3,72.0,9.8,598.0,8.0,509000.0,2022,12,117.49
2023-01,January,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.79551932,0.8022891,99.20628,,,,,488.0,5.0,509000.0,2023,1,95.87
2023-02,February,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7800205866666667,0.7800976533333334,99.99255333333332,1.0,319.7666667,71.0,14.36666667,461.0,4.0,509000.0,2023,2,90.57
2023-03,March,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7654549999999999,0.7631427466666666,100.28413333333332,1.0,314.1333333,61.0,11.93333333,488.0,5.0,509000.0,2023,3,95.87
2023-04,April,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7631358166666667,0.7644638666666667,99.83699,1.0,318.15,71.0,11.2,433.0,4.0,509000.0,2023,4,85.07
2023-05,May,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.77069262,0.7616334866666667,101.12012133333332,,,,,406.0,4.0,509000.0,2023,5,79.76
2023-06,June,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7660817,0.7310031866666667,104.504082,1.0,314.8,71.0,6.5,461.0,4.0,509000.0,2023,6,90.57
2023-07,July,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.73148511,0.6853212933333334,106.27586,1.0,320.6363636,71.27272727,25.54545455,515.0,5.0,509000.0,2023,7,101.18
2023-08,August,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7022491,0.6643590033333333,105.30390133333331,1.0,322.4710526,68.68421053,16.64736842,569.0,5.0,509000.0,2023,8,111.79
2023-09,September,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7253752466666666,0.67865846,106.407425,1.0,324.6,61.0,10.0,650.0,6.0,509000.0,2023,9,127.7
2023-10,October,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7664982,0.7241691666666666,105.4855,1.0,317.9,73.0,11.0,704.0,7.0,509000.0,2023,10,138.31
2023-11,November,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7926729,0.77563148,102.07380133333334,,,,,759.0,7.0,509000.0,2023,11,149.12
2023-12,December,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8094369,0.8032846,100.72131333333334,,,,,732.0,7.0,509000.0,2023,12,143.81
2024-01,January,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8089324233333333,0.8022891,100.77963933333336,,,,,121.0,4.0,509000.0,2024,1,23.77
2024-02,February,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7845774133333334,0.7800976533333334,100.53852666666668,1.0,327.4333333,76.33333333,19.1,114.0,4.0,509000.0,2024,2,22.4
2024-03,March,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7632656,0.7631427466666666,100.01477333333332,1.0,316.9166667,59.83333333,15.8,120.0,4.0,509000.0,2024,3,23.58
2024-04,April,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.76664298,0.7644638666666667,100.26685666666668,1.0,321.1,51.0,7.1,107.0,4.0,509000.0,2024,4,21.02
2024-05,May,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.78403243,0.7616334866666667,102.76514333333334,1.0,310.7,60.0,5.6,100.0,3.0,509000.0,2024,5,19.65
2024-06,June,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7852395866666667,0.7310031866666667,106.96078666666666,1.0,312.625,65.75,7.8,114.0,4.0,509000.0,2024,6,22.4
2024-07,July,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7647935499999999,0.6853212933333334,110.81870266666664,1.0,316.53,55.8,11.2,127.0,4.0,509000.0,2024,7,24.95
2024-08,August,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7543788166666667,0.6643590033333333,112.60174333333332,1.0,319.7,52.0,17.575,141.0,5.0,509000.0,2024,8,27.7
2024-09,September,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7484698833333333,0.67865846,109.59752666666668,1.0,325.4153846,67.76923077,30.53461538,161.0,5.0,509000.0,2024,9,31.63
2024-10,October,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7585198833333333,0.7241691666666666,104.46212666666668,1.0,320.9,71.5,10.65,174.0,6.0,509000.0,2024,10,34.18
2024-11,November,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7858729366666667,0.77563148,101.24722466666668,,,,,187.0,6.0,509000.0,2024,11,36.74
2024-12,December,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8060295666666667,0.8032846,100.32184333333332,,,,,181.0,6.0,509000.0,2024,12,35.56
2025-01,January,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8072603733333333,0.8022891,100.583825,,,,,,,,2025,1,
2025-02,February,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7905861766666668,0.7800976533333334,101.26551533333334,1.0,311.775,48.5,6.925,,,,2025,2,
2025-03,March,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.780376,0.7631427466666666,102.11986833333332,1.0,310.75,55.0,8.55,,,,2025,3,
2025-04,April,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7830100233333334,0.7644638666666667,102.27724,,,,,,,,2025,4,
2025-05,May,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7832127133333334,0.7616334866666667,102.66042866666668,,,,,,,,2025,5,
2025-06,June,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7648881466666667,0.7310031866666667,104.34672833333332,1.0,321.6333333,75.66666667,14.46666667,,,,2025,6,
2025-07,July,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7364982000000001,0.6853212933333334,106.96844333333333,1.0,318.0,63.8,13.75,,,,2025,7,
2025-08,August,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7235116399999999,0.6643590033333333,108.28068,1.0,321.88125,70.1875,14.9625,,,,2025,8,
2025-09,September,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7308024866666667,0.67865846,107.16410866666666,1.0,315.7444444,55.44444444,13.93333333,,,,2025,9,
2025-10,October,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.75540448,0.7241691666666666,104.05252,1.0,321.4285714,58.0,18.9,,,,2025,10,
2025-11,November,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7882334766666667,0.77563148,101.53173666666667,1.0,314.75,63.0,10.0,,,,2025,11,
2025-12,December,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8114397666666666,0.8032846,100.95544,,,,,,,,2025,12,
2026-01,January,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8142539333333333,0.8022891,101.40390666666669,,,,,,,,2026,1,
2026-02,February,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.78682688,0.7800976533333334,100.80863333333332,,,,,,,,2026,2,
2002-07,July,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.6756282033333333,0.6886919566666667,98.23102133333332,1.0,332.7,64.0,28.55,,,,2002,7,
2002-08,August,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.6615144833333334,0.6894681,96.22155666666669,1.0,323.8,0.0,35.4,,,,2002,8,
2002-09,September,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.6679305699999999,0.7039018433333334,95.22681,1.0,321.3,56.5,18.8,,,,2002,9,
2002-10,October,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7154548766666666,0.7338299833333334,97.64430466666666,1.0,314.1,0.0,13.1,,,,2002,10,
2002-11,November,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7643086333333334,0.7649793100000001,99.91562833333334,,,,,,,,2002,11,
2002-12,December,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7804238933333334,0.7785315666666667,100.22841833333332,,,,,,,,2002,12,
2003-01,January,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7786129066666666,0.7719806333333333,100.80865066666668,,,,,,,,2003,1,
2003-02,February,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7662474433333334,0.7505555999999999,101.96198666666668,,,,,,,,2003,2,
2003-03,March,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7463356666666666,0.7284733299999999,102.29402333333331,,,,,,,,2003,3,
2003-04,April,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7271247000000001,0.714852,101.60402533333333,,,,,,,,2003,4,
2003-05,May,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7121831433333333,0.70917131,100.39565633333332,1.0,316.3,47.0,32.2,,,,2003,5,
2003-06,June,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7012909833333333,0.6991408666666666,100.28930333333334,1.0,319.7357143,55.14285714,19.24285714,,,,2003,6,
2003-07,July,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7134753000000001,0.6886919566666667,103.35683466666669,1.0,320.9,57.0,23.2,,,,2003,7,
2003-08,August,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.72986117,0.6894681,105.46208833333333,1.0,316.1,61.66666667,14.16666667,,,,2003,8,
2003-09,September,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7355007666666666,0.7039018433333334,104.19679666666669,1.0,321.8333333,59.0,41.13333333,,,,2003,9,
2003-10,October,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7474709833333334,0.7338299833333334,101.74818066666668,1.0,315.4,45.0,5.9,,,,2003,10,
2003-11,November,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7667356700000001,0.7649793100000001,100.21692133333332,,,,,,,,2003,11,
2003-12,December,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7777376333333333,0.7785315666666667,99.904195,,,,,,,,2003,12,
2004-01,January,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7690858566666666,0.7719806333333333,99.64710466666668,,,,,,,,2004,1,
2004-02,February,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7423337033333333,0.7505555999999999,98.97092066666666,1.0,313.5666667,37.33333333,6.066666667,,,,2004,2,
2004-03,March,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.71408782,0.7284733299999999,98.15157133333332,,,,,,,,2004,3,
2004-04,April,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.708238,0.714852,99.13659333333334,1.0,316.02,25.8,28.58,,,,2004,4,
2004-05,May,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7185952533333334,0.70917131,101.24236166666668,1.0,318.35,48.5,11.25,,,,2004,5,
2004-06,June,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7096588,0.6991408666666666,101.40285,1.0,319.0,45.5,9.2,,,,2004,6,
2004-07,July,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.68979919,0.6886919566666667,100.14874333333334,1.0,327.3571429,52.14285714,76.31428571,,,,2004,7,
2004-08,August,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.6777337166666667,0.6894681,98.413198,1.0,324.0,55.0,14.65,,,,2004,8,
2004-09,September,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7064678299999999,0.7039018433333334,100.33401333333332,,,,,,,,2004,9,
2004-10,October,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7464937133333334,0.7338299833333334,101.617593,1.0,315.0,0.0,8.7,,,,2004,10,
2004-11,November,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.76777371,0.7649793100000001,100.34535666666666,,,,,,,,2004,11,
2004-12,December,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7785317366666668,0.7785315666666667,99.99993666666668,,,,,,,,2004,12,
2005-01,January,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7742815666666667,0.7719806333333333,100.28033,,,,,,,,2005,1,
2005-02,February,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7557807566666667,0.7505555999999999,100.65383633333332,1.0,321.7,66.0,13.5,,,,2005,2,
2005-03,March,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7401580233333332,0.7284733299999999,101.503645,1.0,319.3,67.0,8.4,,,,2005,3,
