date,year_month,month_name,district,province,adm_level,adm_id,PCODE,n_pixels,vim,vim_avg,viq
2023-07-01,2023-07,July,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.8076524333333334,0.7948234166666667,101.51758
2023-07-01,2023-07,July,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.6874180799999999,0.6580614966666667,104.14342666666668
2023-07-01,2023-07,July,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.7009681799999999,0.68687702,101.90741866666667
2023-08-01,2023-08,August,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.65976027,0.6297521233333333,104.40969333333334
2023-08-01,2023-08,August,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.6349476633333334,0.6509886466666667,97.71118
2023-08-01,2023-08,August,Badulla,Uva,2.0,25849.0,LK81,94.0,0.7454081366666667,0.7010389,105.90736533333332
2023-08-01,2023-08,August,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.5280442733333334,0.5290863866666666,99.81753466666667
2023-08-01,2023-08,August,Colombo,Western,2.0,25851.0,LK11,23.0,0.6939463900000001,0.6977320533333332,99.49293
2023-08-01,2023-08,August,Galle,Southern,2.0,25846.0,LK31,54.0,0.8075919766666667,0.79401784,101.60827333333333
2023-08-01,2023-08,August,Gampaha,Western,2.0,25852.0,LK12,47.0,0.73587089,0.7410126333333333,99.34898833333334
2023-08-01,2023-08,August,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.6612992000000001,0.6358906333333333,103.71373166666666
2023-08-01,2023-08,August,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.4875128766666667,0.46041914,105.31705
2023-08-01,2023-08,August,Kalutara,Western,2.0,25853.0,LK13,52.0,0.79537499,0.7902804933333334,100.606158
2023-08-01,2023-08,August,Kandy,Central,2.0,41748.0,LK21,60.0,0.7838260933333334,0.7761413999999999,100.93004333333333
2023-08-01,2023-08,August,Kegalle,Sabaragamuwa,2.0,25844.0,LK92,55.0,0.82477453,0.83049366,99.35018000000001
2023-08-01,2023-08,August,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5222633999999999,0.5262446000000001,99.30347666666667
2023-08-01,2023-08,August,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6779322533333333,0.7056622866666666,96.33322833333334
2023-08-01,2023-08,August,Mannar,Northern,2.0,25841.0,LK42,65.0,0.6188497133333334,0.6115338466666667,101.10519333333333
2023-08-01,2023-08,August,Matale,Central,2.0,25830.0,LK22,67.0,0.7446726133333333,0.72781648,102.16663666666666
2023-08-01,2023-08,August,Matara,Southern,2.0,25848.0,LK32,39.0,0.8098503933333333,0.7997613100000001,101.18711
2023-08-01,2023-08,August,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7022491,0.6643590033333333,105.30390133333333
2023-08-01,2023-08,August,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.70312392,0.6894681,101.84873466666666
2023-08-01,2023-08,August,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.7781344566666667,0.7604915800000001,102.176805
2023-08-01,2023-08,August,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.6906543166666667,0.6756234133333333,102.06218
2023-08-01,2023-08,August,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.6582479466666666,0.6345897133333334,103.45812333333333
2023-08-01,2023-08,August,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.79339905,0.7835099900000001,101.186847
2023-08-01,2023-08,August,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.6508268899999999,0.6609511433333334,98.57820333333332
2023-08-01,2023-08,August,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.6760184533333332,0.6878702466666667,98.39669166666665
2023-09-01,2023-09,September,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.6623113166666666,0.6329594333333334,104.29329700000001
2023-09-01,2023-09,September,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.6467514666666666,0.6619698366666666,97.86098533333332
2023-09-01,2023-09,September,Badulla,Uva,2.0,25849.0,LK81,94.0,0.74797195,0.7060127666666668,105.55127333333333
2023-09-01,2023-09,September,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.54905488,0.5397494566666667,101.56202666666667
2023-09-01,2023-09,September,Colombo,Western,2.0,25851.0,LK11,23.0,0.6896072200000001,0.6961392833333333,99.124422
2023-09-01,2023-09,September,Galle,Southern,2.0,25846.0,LK31,54.0,0.8113524333333334,0.7968295466666667,101.71483
2023-09-01,2023-09,September,Gampaha,Western,2.0,25852.0,LK12,47.0,0.7355482033333334,0.7382961266666667,99.65111533333334
2023-09-01,2023-09,September,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.7057254966666666,0.63163102,110.85863
2023-09-01,2023-09,September,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.4928827866666667,0.4845341333333333,101.56290166666668
2023-09-01,2023-09,September,Kalutara,Western,2.0,25853.0,LK13,52.0,0.7970506333333334,0.79020558,100.81457166666667
2023-09-01,2023-09,September,Kandy,Central,2.0,41748.0,LK21,60.0,0.7876038733333334,0.77577225,101.43243466666667
2023-09-01,2023-09,September,Kegalle,Sabaragamuwa,2.0,25844.0,LK92,55.0,0.8240472233333334,0.82574345,99.80665833333335
2023-09-01,2023-09,September,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5215447000000001,0.52585062,99.2459
2023-09-01,2023-09,September,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7171054866666667,0.7007411133333333,102.16885
2023-09-01,2023-09,September,Mannar,Northern,2.0,25841.0,LK42,65.0,0.62331742,0.62242828,100.13366
2023-09-01,2023-09,September,Matale,Central,2.0,25830.0,LK22,67.0,0.7566721099999999,0.73437527,102.84088166666668
2023-09-01,2023-09,September,Matara,Southern,2.0,25848.0,LK32,39.0,0.8078726199999999,0.7964650633333333,101.34762166666667
2023-09-01,2023-09,September,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7253752466666666,0.67865846,106.40742499999999
2023-09-01,2023-09,September,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7063345166666667,0.7039018433333334,100.32363333333335
2023-09-01,2023-09,September,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.7843482599999999,0.7645634333333334,102.42858533333333
2023-09-01,2023-09,September,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.6648106433333333,0.66211692,100.37762200000002
2023-09-01,2023-09,September,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.6872457633333333,0.6389632333333334,106.99455499999999
2023-09-01,2023-09,September,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.8059786866666667,0.7821766166666667,102.859258
2023-09-01,2023-09,September,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.6683313166666668,0.67273578,99.38529999999999
2023-09-01,2023-09,September,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.6913650833333334,0.7114957333333334,97.35757633333333
2023-10-01,2023-10,October,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.7092864,0.6726984566666667,105.06857666666667
2023-10-01,2023-10,October,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.69624667,0.7050825566666666,98.82623833333334
2023-10-01,2023-10,October,Badulla,Uva,2.0,25849.0,LK81,94.0,0.7680609666666666,0.73642772,104.03160466666667
2023-10-01,2023-10,October,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.6182983466666666,0.58577872,105.10030333333333
2023-10-01,2023-10,October,Colombo,Western,2.0,25851.0,LK11,23.0,0.6996579366666666,0.6993316900000001,100.04322333333333
2023-10-01,2023-10,October,Galle,Southern,2.0,25846.0,LK31,54.0,0.8188654333333334,0.80463834,101.66487866666667
2023-10-01,2023-10,October,Gampaha,Western,2.0,25852.0,LK12,47.0,0.7499510433333333,0.7456929666666667,100.535063
2023-10-01,2023-10,October,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.7498972333333334,0.67526712,110.33867666666667
2023-10-01,2023-10,October,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.5591709533333334,0.53861731,103.46883866666667
2023-10-01,2023-10,October,Kalutara,Western,2.0,25853.0,LK13,52.0,0.80343778,0.7947389133333332,101.02976000000001
2023-10-01,2023-10,October,Kandy,Central,2.0,41748.0,LK21,60.0,0.8044777633333333,0.7867203666666667,102.12158966666668
2023-10-01,2023-10,October,Kegalle,Sabaragamuwa,2.0,25844.0,LK92,55.0,0.8344539266666667,0.8250890333333333,101.06998600000001
2023-10-01,2023-10,October,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5876853466666666,0.5664579066666667,103.411543
2023-10-01,2023-10,October,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7749962,0.7316796600000001,105.54723333333334
2023-10-01,2023-10,October,Mannar,Northern,2.0,25841.0,LK42,65.0,0.6665189666666667,0.6693824666666667,99.60750333333334
2023-10-01,2023-10,October,Matale,Central,2.0,25830.0,LK22,67.0,0.7890467566666667,0.7646746466666666,102.99536366666666
2023-10-01,2023-10,October,Matara,Southern,2.0,25848.0,LK32,39.0,0.81671965,0.8024033333333334,101.67975333333334
2023-10-01,2023-10,October,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7664982,0.7241691666666666,105.4855
2023-10-01,2023-10,October,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7352062466666668,0.7338299833333334,100.17589466666668
2023-10-01,2023-10,October,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.7980729833333333,0.7775780666666666,102.47699666666666
2023-10-01,2023-10,October,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.7083071433333333,0.6956889,101.68970999999999
2023-10-01,2023-10,October,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.745419,0.6856798166666667,108.13991333333333
2023-10-01,2023-10,October,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.8250709500000001,0.7957741733333333,103.46520133333333
2023-10-01,2023-10,October,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.7107465866666667,0.7037558566666666,100.92696666666666
2023-10-01,2023-10,October,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.7340999699999999,0.7542895333333334,97.48877866666668
2023-11-01,2023-11,November,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.7605578,0.73024149,103.88848133333333
2023-11-01,2023-11,November,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.7467562533333334,0.75418649,99.07170466666666
2023-11-01,2023-11,November,Badulla,Uva,2.0,25849.0,LK81,94.0,0.7819481766666666,0.7692643666666666,101.55176933333333
2023-11-01,2023-11,November,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.7112320866666666,0.6684093433333334,105.96256333333334
2023-11-01,2023-11,November,Colombo,Western,2.0,25851.0,LK11,23.0,0.7057739133333333,0.6999362000000001,100.77853333333333
2023-11-01,2023-11,November,Galle,Southern,2.0,25846.0,LK31,54.0,0.82546175,0.8110670066666666,101.67165499999999
2023-11-01,2023-11,November,Gampaha,Western,2.0,25852.0,LK12,47.0,0.7613758666666667,0.7596452866666666,100.21417166666667
2023-11-01,2023-11,November,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.7607239066666667,0.7371608566666668,103.01556000000001
2023-11-01,2023-11,November,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.6357612766666666,0.6011712133333333,105.30279666666667
2023-11-01,2023-11,November,Kalutara,Western,2.0,25853.0,LK13,52.0,0.8086032,0.7982270133333333,101.22325833333333
2023-11-01,2023-11,November,Kandy,Central,2.0,41748.0,LK21,60.0,0.8190438866666666,0.8012197633333334,102.09428533333333
2023-11-01,2023-11,November,Kegalle,Sabaragamuwa,2.0,25844.0,LK92,55.0,0.84457393,0.82791171,101.89782533333334
2023-11-01,2023-11,November,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6840308666666667,0.6432878833333334,105.86894333333333
2023-11-01,2023-11,November,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7945031533333333,0.7751060133333333,102.36177466666668
2023-11-01,2023-11,November,Mannar,Northern,2.0,25841.0,LK42,65.0,0.7147143499999999,0.7253331,98.63127533333333
2023-11-01,2023-11,November,Matale,Central,2.0,25830.0,LK22,67.0,0.8068880166666667,0.7938021000000001,101.55237166666666
2023-11-01,2023-11,November,Matara,Southern,2.0,25848.0,LK32,39.0,0.82149657,0.81549072,100.69558
2023-11-01,2023-11,November,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7926729,0.77563148,102.07380133333334
2023-11-01,2023-11,November,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7665980066666668,0.7649793100000001,100.19794666666667
2023-11-01,2023-11,November,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.8082085833333333,0.7932364766666667,101.77629999999999
2023-11-01,2023-11,November,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.7432614766666666,0.7374111633333333,100.74441533333334
2023-11-01,2023-11,November,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.7664887666666665,0.7389796133333334,103.501398
2023-11-01,2023-11,November,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.8313956,0.8127910133333334,102.15769999999999
2023-11-01,2023-11,November,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.7536746633333333,0.7405627566666667,101.65375999999999
2023-11-01,2023-11,November,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.7734943133333334,0.7915826566666667,97.84844500000001
2023-12-01,2023-12,December,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.7983081633333334,0.7766607333333333,102.62608333333333
2023-12-01,2023-12,December,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.7907138933333333,0.7848832833333333,100.696865
2023-12-01,2023-12,December,Badulla,Uva,2.0,25849.0,LK81,94.0,0.7956737466666667,0.7869486866666667,101.04201
2023-12-01,2023-12,December,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.7569048533333333,0.7287191533333334,103.63213833333333
2023-12-01,2023-12,December,Colombo,Western,2.0,25851.0,LK11,23.0,0.7029854866666666,0.6931179466666667,101.32863333333334
2023-12-01,2023-12,December,Galle,Southern,2.0,25846.0,LK31,54.0,0.8294808666666666,0.8138152533333334,101.81352833333334
2023-12-01,2023-12,December,Gampaha,Western,2.0,25852.0,LK12,47.0,0.76827728,0.7628569066666667,100.668045
2023-12-01,2023-12,December,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.7805737,0.7700227133333333,101.28573666666666
2023-12-01,2023-12,December,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.6674655833333333,0.6252972966666667,106.24431666666665
2023-12-01,2023-12,December,Kalutara,Western,2.0,25853.0,LK13,52.0,0.8082410000000001,0.7963954366666667,101.39960133333334
2023-12-01,2023-12,December,Kandy,Central,2.0,41748.0,LK21,60.0,0.8225172133333333,0.8061117200000001,101.916287
2023-12-01,2023-12,December,Kegalle,Sabaragamuwa,2.0,25844.0,LK92,55.0,0.8449030033333335,0.8268434299999999,102.05959333333334
2023-12-01,2023-12,December,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.72995201,0.6934801566666667,104.91167
2023-12-01,2023-12,December,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.80900524,0.8019920066666666,100.823418
2023-12-01,2023-12,December,Mannar,Northern,2.0,25841.0,LK42,65.0,0.75047024,0.7516517333333333,99.84982833333333
2023-12-01,2023-12,December,Matale,Central,2.0,25830.0,LK22,67.0,0.8190119100000001,0.8089373566666667,101.17295999999999
2023-12-01,2023-12,December,Matara,Southern,2.0,25848.0,LK32,39.0,0.8239777533333333,0.8252643266666667,99.85302833333333
2023-12-01,2023-12,December,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8094369,0.8032846,100.72131333333334
2023-12-01,2023-12,December,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7805192,0.7785315666666667,100.240068
2023-12-01,2023-12,December,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.8121551666666665,0.7976402033333333,101.71254666666665
2023-12-01,2023-12,December,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.77099222,0.7602516,101.32376666666666
2023-12-01,2023-12,December,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.7705544999999999,0.7589746666666667,101.43158
2023-12-01,2023-12,December,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.8321289666666667,0.81920739,101.48660866666667
2023-12-01,2023-12,December,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.7866457666666666,0.76396468,102.78711
2023-12-01,2023-12,December,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.79959791,0.8042701600000001,99.45262466666667
2024-01-01,2024-01,January,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.7839262833333334,0.7833097133333333,100.07039333333334
2024-01-01,2024-01,January,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.7949964233333334,0.7924991,100.29541166666667
2024-01-01,2024-01,January,Badulla,Uva,2.0,25849.0,LK81,94.0,0.8069850833333333,0.7926376866666667,101.70286666666668
2024-01-01,2024-01,January,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.7119264,0.7211823599999999,98.78304333333334
2024-01-01,2024-01,January,Colombo,Western,2.0,25851.0,LK11,23.0,0.6845420133333334,0.6720614033333333,101.72761333333334
2024-01-01,2024-01,January,Galle,Southern,2.0,25846.0,LK31,54.0,0.8251715433333334,0.8078158633333333,102.02337833333333
2024-01-01,2024-01,January,Gampaha,Western,2.0,25852.0,LK12,47.0,0.7542461,0.7362003333333332,102.29856000000001
2024-01-01,2024-01,January,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.7904325133333333,0.77555122,101.802302
2024-01-01,2024-01,January,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.6516386666666666,0.6014972866666667,107.69744666666668
2024-01-01,2024-01,January,Kalutara,Western,2.0,25853.0,LK13,52.0,0.7965724000000001,0.7819341033333332,101.76033333333334
2024-01-01,2024-01,January,Kandy,Central,2.0,41748.0,LK21,60.0,0.8194066333333333,0.7984849533333334,102.46671533333334
2024-01-01,2024-01,January,Kegalle,Sabaragamuwa,2.0,25844.0,LK92,55.0,0.8305842466666666,0.8109299999999999,102.28369199999999
2024-01-01,2024-01,January,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6863122,0.6806254666666667,100.75694666666668
2024-01-01,2024-01,January,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7945622266666668,0.7805691266666667,101.69158666666665
2024-01-01,2024-01,January,Mannar,Northern,2.0,25841.0,LK42,65.0,0.7637133,0.7527504566666666,101.36557
2024-01-01,2024-01,January,Matale,Central,2.0,25830.0,LK22,67.0,0.8275785433333334,0.8147227899999999,101.48681333333333
2024-01-01,2024-01,January,Matara,Southern,2.0,25848.0,LK32,39.0,0.8217760166666667,0.8164981633333334,100.61102799999999
2024-01-01,2024-01,January,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8089324233333333,0.8022891,100.77963933333335
2024-01-01,2024-01,January,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7644991800000001,0.7719806333333333,99.08730600000001
2024-01-01,2024-01,January,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.8080367700000001,0.7875915333333333,102.44184166666666
2024-01-01,2024-01,January,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.7942425233333333,0.7867867866666667,100.89295
2024-01-01,2024-01,January,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.7636582166666667,0.7442575466666667,102.447498
2024-01-01,2024-01,January,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.8252580100000001,0.8121014333333333,101.52620933333333
2024-01-01,2024-01,January,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.7666690566666666,0.76624178,100.04694866666667
2024-01-01,2024-01,January,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.7927430566666667,0.7948951333333333,99.74383333333333
2024-02-01,2024-02,February,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.73106145,0.7432987,98.45079166666666
2024-02-01,2024-02,February,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.7406255,0.75761819,97.87488533333334
2024-02-01,2024-02,February,Badulla,Uva,2.0,25849.0,LK81,94.0,0.7900074233333333,0.7792860999999999,101.29080166666667
2024-02-01,2024-02,February,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.63750728,0.6692407333333333,95.576843
2024-02-01,2024-02,February,Colombo,Western,2.0,25851.0,LK11,23.0,0.65813621,0.6544099333333334,100.52758166666666
2024-02-01,2024-02,February,Galle,Southern,2.0,25846.0,LK31,54.0,0.8086734099999999,0.7933937333333333,101.81118666666667
2024-02-01,2024-02,February,Gampaha,Western,2.0,25852.0,LK12,47.0,0.7162333266666666,0.7034402433333332,101.69414666666667
2024-02-01,2024-02,February,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.7488097933333333,0.7486602666666666,100.00839833333333
2024-02-01,2024-02,February,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.5935881666666667,0.5498484466666667,107.28727333333332
2024-02-01,2024-02,February,Kalutara,Western,2.0,25853.0,LK13,52.0,0.7808647133333334,0.7683292866666666,101.53145333333333
2024-02-01,2024-02,February,Kandy,Central,2.0,41748.0,LK21,60.0,0.8048399933333333,0.7830002333333334,102.62131333333332
2024-02-01,2024-02,February,Kegalle,Sabaragamuwa,2.0,25844.0,LK92,55.0,0.8153605566666666,0.7953982866666666,102.36111199999999
2024-02-01,2024-02,February,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6039650133333333,0.62443539,96.94655599999999
2024-02-01,2024-02,February,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7311029333333333,0.7190770733333333,101.54848966666667
2024-02-01,2024-02,February,Mannar,Northern,2.0,25841.0,LK42,65.0,0.7271856333333333,0.7307267533333333,99.53758
2024-02-01,2024-02,February,Matale,Central,2.0,25830.0,LK22,67.0,0.8041228466666667,0.7999620333333333,100.48485999999998
2024-02-01,2024-02,February,Matara,Southern,2.0,25848.0,LK32,39.0,0.8043906,0.7943172133333333,101.19325366666668
2024-02-01,2024-02,February,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7845774133333334,0.7800976533333334,100.53852666666667
2024-02-01,2024-02,February,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7259850833333333,0.7505555999999999,96.92580166666666
2024-02-01,2024-02,February,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.7941281,0.7738566566666667,102.46002833333334
2024-02-01,2024-02,February,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.7568232500000001,0.7762176233333333,97.63883
2024-02-01,2024-02,February,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.73039281,0.7083814966666667,102.89773000000001
2024-02-01,2024-02,February,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.8111935033333334,0.8001612833333334,101.29730333333333
2024-02-01,2024-02,February,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.7030265,0.73724276,95.63793
2024-02-01,2024-02,February,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.7469666466666668,0.7669161,97.54743666666667
2024-03-01,2024-03,March,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.68878209,0.6993939033333333,98.59142333333334
2024-03-01,2024-03,March,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.6695194,0.7122368166666666,94.39091
2024-03-01,2024-03,March,Badulla,Uva,2.0,25849.0,LK81,94.0,0.7617946733333333,0.7597539233333334,100.25095666666668
2024-03-01,2024-03,March,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.5957954833333333,0.6270425733333332,95.39321066666666
2024-03-01,2024-03,March,Colombo,Western,2.0,25851.0,LK11,23.0,0.6519854866666667,0.6577345133333333,99.18845133333333
2024-03-01,2024-03,March,Galle,Southern,2.0,25846.0,LK31,54.0,0.7980746999999999,0.7874191600000001,101.27248200000001
2024-03-01,2024-03,March,Gampaha,Western,2.0,25852.0,LK12,47.0,0.6983510533333334,0.6998973133333334,99.79548199999999
2024-03-01,2024-03,March,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.6969968366666667,0.7118593333333333,98.04787466666666
2024-03-01,2024-03,March,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.5435257933333334,0.5109923333333334,105.79418333333335
2024-03-01,2024-03,March,Kalutara,Western,2.0,25853.0,LK13,52.0,0.77685127,0.77279975,100.49330000000002
2024-03-01,2024-03,March,Kandy,Central,2.0,41748.0,LK21,60.0,0.7879316333333334,0.7727419133333333,101.84580999999999
2024-03-01,2024-03,March,Kegalle,Sabaragamuwa,2.0,25844.0,LK92,55.0,0.8125927066666666,0.7990706866666667,101.59386333333333
2024-03-01,2024-03,March,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5499414333333333,0.58135265,95.02270333333333
2024-03-01,2024-03,March,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6700299166666667,0.6883870466666666,97.51501166666667
2024-03-01,2024-03,March,Mannar,Northern,2.0,25841.0,LK42,65.0,0.6775168833333334,0.7011477333333334,96.85009733333334
2024-03-01,2024-03,March,Matale,Central,2.0,25830.0,LK22,67.0,0.7642502499999999,0.7756171233333333,98.62100666666667
2024-03-01,2024-03,March,Matara,Southern,2.0,25848.0,LK32,39.0,0.7946350466666666,0.7825581666666667,101.45068666666667
2024-03-01,2024-03,March,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7632656,0.7631427466666666,100.01477333333332
2024-03-01,2024-03,March,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.6959619233333333,0.7284733299999999,95.82454666666666
2024-03-01,2024-03,March,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.78091607,0.76845832,101.522177
2024-03-01,2024-03,March,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.6941738166666666,0.7271072466666667,95.76830133333334
2024-03-01,2024-03,March,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.6889395733333333,0.6856575333333333,100.44393466666668
2024-03-01,2024-03,March,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.80475986,0.7967155966666667,100.95011
2024-03-01,2024-03,March,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.65207389,0.6988553533333333,93.75680666666666
2024-03-01,2024-03,March,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.70080718,0.7414863666666666,94.858968
2024-04-01,2024-04,April,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.6994578133333333,0.6831142633333332,102.22800966666667
2024-04-01,2024-04,April,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.6766508766666667,0.71229456,95.31574666666666
2024-04-01,2024-04,April,Badulla,Uva,2.0,25849.0,LK81,94.0,0.7579953633333334,0.7551976666666667,100.346975
2024-04-01,2024-04,April,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.61077801,0.60768549,100.47385333333334
2024-04-01,2024-04,April,Colombo,Western,2.0,25851.0,LK11,23.0,0.6783057633333334,0.6772539700000001,100.13950966666665
2024-04-01,2024-04,April,Galle,Southern,2.0,25846.0,LK31,54.0,0.8054623099999999,0.79412357,101.34275000000001
2024-04-01,2024-04,April,Gampaha,Western,2.0,25852.0,LK12,47.0,0.7259985333333333,0.7242393766666666,100.22210533333333
2024-04-01,2024-04,April,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.7016745066666666,0.7008370866666667,100.108685
2024-04-01,2024-04,April,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.5340838466666668,0.49807874333333335,106.569812
