latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,nearest_district,,
6.5653,81.0017,320,1.1,1.1,13/08/2007,517,Terra,MODIS,72,6.03,288.7,9.1,D,0,Badulla,,
6.4652,81.082,333.7,1.2,1.1,13/08/2007,817,Aqua,MODIS,83,6.03,297.5,27,D,0,Hambantota,,
6.2192,81.0049,323.1,1.2,1.1,13/08/2007,817,Aqua,MODIS,57,6.03,297.6,13.3,D,0,Hambantota,,
6.4461,81.1012,324.1,1.2,1.1,13/08/2007,817,Aqua,MODIS,72,6.03,298.7,10.4,D,0,Hambantota,,
6.4431,81.0798,332.9,1.2,1.1,13/08/2007,817,Aqua,MODIS,83,6.03,297.4,24.7,D,0,Hambantota,,
6.4357,81.0266,321.8,1.2,1.1,13/08/2007,817,Aqua,MODIS,67,6.03,298.1,8.8,D,0,Hambantota,,
6.4457,81.0847,333,1.2,1.1,13/08/2007,817,Aqua,MODIS,83,6.03,297.4,25.2,D,0,Hambantota,,
6.4443,81.0741,326.9,1.2,1.1,13/08/2007,817,Aqua,MODIS,55,6.03,296.6,15.4,D,0,Hambantota,,
6.4637,81.0713,321,1.2,1.1,13/08/2007,817,Aqua,MODIS,50,6.03,296.5,8.2,D,0,Hambantota,,
6.4662,81.0167,319,1.2,1.1,13/08/2007,817,Aqua,MODIS,61,6.03,294.9,7,D,0,Hambantota,,
6.5672,81.0064,322.6,1.2,1.1,13/08/2007,817,Aqua,MODIS,64,6.03,297.9,8.2,D,0,Badulla,,
6.6314,81.1009,324,1.2,1.1,13/08/2007,817,Aqua,MODIS,74,6.03,299,11.6,D,0,Monaragala,,
6.7802,80.8627,315.9,1.2,1.1,13/08/2007,817,Aqua,MODIS,54,6.03,292.1,9.8,D,0,Nuwara Eliya,,
6.7822,80.8566,318,1.2,1.1,13/08/2007,817,Aqua,MODIS,51,6.03,294.3,13.4,D,0,Nuwara Eliya,,
7.3453,81.399,324.6,1.3,1.1,13/08/2007,817,Aqua,MODIS,66,6.03,293.6,16.9,D,0,Ampara,,
7.3581,81.1224,326.1,1.2,1.1,13/08/2007,817,Aqua,MODIS,78,6.03,303.1,12,D,0,Badulla,,
7.6846,81.4217,326.8,1.3,1.1,13/08/2007,817,Aqua,MODIS,32,6.03,296,15.4,D,0,Batticaloa,,
7.687,81.3621,327.2,1.3,1.1,13/08/2007,817,Aqua,MODIS,62,6.03,298.6,15.9,D,0,Batticaloa,,
8.0499,80.0871,312.6,1.1,1,13/08/2007,817,Aqua,MODIS,43,6.03,287.2,5.8,D,0,Puttalam,,
8.1542,80.7388,330.1,1.2,1.1,13/08/2007,817,Aqua,MODIS,82,6.03,295.6,24.2,D,0,Polonnaruwa,,
8.2516,80.7858,319.8,1.2,1.1,13/08/2007,817,Aqua,MODIS,69,6.03,294.9,10.7,D,0,Anuradhapura,,
8.2452,80.3775,318,1.1,1.1,13/08/2007,817,Aqua,MODIS,50,6.03,286.2,9.8,D,0,Anuradhapura,,
8.2438,80.3672,315.8,1.1,1.1,13/08/2007,817,Aqua,MODIS,34,6.03,286.3,7.4,D,0,Anuradhapura,,
8.3454,80.722,316.8,1.2,1.1,13/08/2007,817,Aqua,MODIS,61,6.03,287.7,7.5,D,0,Anuradhapura,,
8.3421,80.6241,324.8,1.2,1.1,13/08/2007,817,Aqua,MODIS,72,6.03,286.5,16.1,D,0,Anuradhapura,,
8.3518,80.6228,352.2,1.2,1.1,13/08/2007,817,Aqua,MODIS,96,6.03,288.8,73.4,D,0,Anuradhapura,,
8.4879,80.3456,321.3,1.2,1.1,13/08/2007,817,Aqua,MODIS,58,6.03,292.1,9,D,0,Anuradhapura,,
8.4947,80.3236,328.3,1.1,1.1,13/08/2007,817,Aqua,MODIS,79,6.03,297.5,17.8,D,0,Anuradhapura,,
8.6638,81.125,323.2,1.3,1.1,13/08/2007,817,Aqua,MODIS,73,6.03,283.2,19.4,D,0,Trincomalee,,
8.6592,81.0905,318.8,1.3,1.1,13/08/2007,817,Aqua,MODIS,41,6.03,284.8,12.1,D,0,Trincomalee,,
8.5943,80.3144,324.5,1.1,1.1,13/08/2007,817,Aqua,MODIS,65,6.03,293.5,15.2,D,0,Vavuniya,,
8.8989,80.7412,347.8,1.2,1.1,13/08/2007,817,Aqua,MODIS,89,6.03,289.4,65.5,D,0,Vavuniya,,
7.6267,81.1144,333.3,1,1,15/08/2007,505,Terra,MODIS,85,6.03,293.2,25.6,D,0,Polonnaruwa,,
8.3224,81.1398,321.9,1,1,15/08/2007,505,Terra,MODIS,52,6.03,300,9,D,0,Trincomalee,,
7.6253,81.1236,326.8,1,1,15/08/2007,505,Terra,MODIS,79,6.03,292.2,16.3,D,0,Polonnaruwa,,
7.6176,81.1132,326.3,1,1,15/08/2007,505,Terra,MODIS,78,6.03,293.5,17.5,D,0,Polonnaruwa,,
7.6162,81.1224,321.2,1,1,15/08/2007,505,Terra,MODIS,72,6.03,292.6,11.1,D,0,Polonnaruwa,,
8.145,81.0927,326.9,1,1,15/08/2007,505,Terra,MODIS,73,6.03,296.6,16.4,D,0,Polonnaruwa,,
7.6889,81.383,332.3,1,1,15/08/2007,505,Terra,MODIS,83,6.03,293.4,19.6,D,0,Batticaloa,,
7.6876,81.3922,325.7,1,1,15/08/2007,505,Terra,MODIS,66,6.03,295,10.3,D,0,Batticaloa,,
7.6799,81.3817,366,1,1,15/08/2007,505,Terra,MODIS,100,6.03,294.9,92.1,D,0,Batticaloa,,
7.6785,81.3908,350.4,1,1,15/08/2007,505,Terra,MODIS,95,6.03,297.6,50.2,D,0,Batticaloa,,
7.6708,81.3804,337.4,1,1,15/08/2007,505,Terra,MODIS,87,6.03,295,26.3,D,0,Batticaloa,,
7.6695,81.3895,338.6,1,1,15/08/2007,505,Terra,MODIS,88,6.03,296.6,27.6,D,0,Batticaloa,,
8.2204,81.3371,326,1,1,15/08/2007,505,Terra,MODIS,74,6.03,295.5,13.8,D,0,Trincomalee,,
6.2506,80.8472,310.6,1,1,15/08/2007,804,Aqua,MODIS,38,6.03,273.6,6.8,D,0,Hambantota,,
8.1236,80.7483,318.6,1,1,15/08/2007,805,Aqua,MODIS,56,6.03,290.1,7.7,D,0,Polonnaruwa,,
8.1223,80.7393,319,1,1,15/08/2007,805,Aqua,MODIS,56,6.03,290.5,7.9,D,0,Polonnaruwa,,
8.2289,80.7723,336.6,1,1,15/08/2007,805,Aqua,MODIS,82,6.03,288.1,30.1,D,0,Anuradhapura,,
8.3049,80.7279,316,1,1,15/08/2007,805,Aqua,MODIS,44,6.03,285.9,8.2,D,0,Anuradhapura,,
8.3368,80.6955,318.1,1,1,15/08/2007,805,Aqua,MODIS,68,6.03,283.3,8.9,D,0,Anuradhapura,,
8.3355,80.6865,328.1,1,1,15/08/2007,805,Aqua,MODIS,81,6.03,285.1,19.4,D,0,Anuradhapura,,
8.3585,80.5841,315.6,1,1,15/08/2007,805,Aqua,MODIS,44,6.03,283.8,6.7,D,0,Anuradhapura,,
8.3607,80.1552,322.5,1,1,15/08/2007,805,Aqua,MODIS,68,6.03,292.3,11.2,D,0,Anuradhapura,,
8.3594,80.146,352.6,1,1,15/08/2007,805,Aqua,MODIS,73,6.03,290.1,61.1,D,0,Anuradhapura,,
8.3956,80.2102,323.7,1,1,15/08/2007,805,Aqua,MODIS,70,6.03,287.3,12.5,D,0,Anuradhapura,,
8.3943,80.201,319.6,1,1,15/08/2007,805,Aqua,MODIS,32,6.03,289.9,7.8,D,0,Anuradhapura,,
8.406,80.218,352.8,1,1,15/08/2007,805,Aqua,MODIS,84,6.03,285.9,60.3,D,0,Anuradhapura,,
8.5425,80.846,320.4,1,1,15/08/2007,805,Aqua,MODIS,64,6.03,275.4,14.7,D,0,Trincomalee,,
8.5464,80.6733,317.6,1,1,15/08/2007,805,Aqua,MODIS,70,6.03,279.2,10.6,D,0,Vavuniya,,
8.545,80.6643,322.4,1,1,15/08/2007,805,Aqua,MODIS,76,6.03,278.7,15.1,D,0,Vavuniya,,
8.5822,80.668,310.3,1,1,15/08/2007,805,Aqua,MODIS,39,6.03,280,5.4,D,0,Vavuniya,,
8.67,80.8334,326.8,1,1,15/08/2007,805,Aqua,MODIS,64,6.03,287.1,16.9,D,0,Vavuniya,,
8.6636,80.7884,326,1,1,15/08/2007,805,Aqua,MODIS,75,6.03,288.8,13.5,D,0,Vavuniya,,
8.6918,80.8577,324.6,1,1,15/08/2007,805,Aqua,MODIS,47,6.03,284.5,13,D,0,Vavuniya,,
8.3598,80.5931,343.7,1,1,15/08/2007,805,Aqua,MODIS,87,6.03,282.8,43.4,D,0,Anuradhapura,,
6.454,81.045,317.2,1,1,15/08/2007,805,Aqua,MODIS,53,6.03,276.4,10.3,D,0,Hambantota,,
6.4527,81.036,380.6,1,1,15/08/2007,805,Aqua,MODIS,100,6.03,278.8,152.1,D,0,Hambantota,,
6.5723,81.1046,322.1,1,1,15/08/2007,805,Aqua,MODIS,67,6.03,296.5,7.2,D,0,Monaragala,,
6.8728,81.7826,327,1,1,15/08/2007,805,Aqua,MODIS,40,6.03,302.5,9,D,0,Monaragala,,
7.3769,81.1879,315.4,1,1,15/08/2007,805,Aqua,MODIS,21,6.03,290.4,5.6,D,0,Badulla,,
7.4414,81.191,349.3,1,1,15/08/2007,805,Aqua,MODIS,95,6.03,299,48.9,D,0,Badulla,,
7.4401,81.182,341.5,1,1,15/08/2007,805,Aqua,MODIS,91,6.03,298.9,33.2,D,0,Badulla,,
7.5078,81.2728,316.2,1,1,15/08/2007,805,Aqua,MODIS,0,6.03,288.9,3.4,D,0,Ampara,,
7.5969,80.9911,324.6,1,1,15/08/2007,805,Aqua,MODIS,65,6.03,296.6,12.3,D,0,Polonnaruwa,,
7.6251,81.1244,327.5,1,1,15/08/2007,805,Aqua,MODIS,79,6.03,295.2,14.5,D,0,Polonnaruwa,,
7.6238,81.1155,321,1,1,15/08/2007,805,Aqua,MODIS,33,6.03,296.9,7.7,D,0,Polonnaruwa,,
7.8912,80.4153,319.4,1,1,15/08/2007,805,Aqua,MODIS,66,6.03,294.2,6.9,D,0,Kurunegala,,
8.1044,80.742,320.4,1,1,15/08/2007,805,Aqua,MODIS,56,6.03,290.9,8.7,D,0,Polonnaruwa,,
6.4103,80.7562,312.6,4,1.9,16/08/2007,548,Terra,MODIS,39,6.03,283.5,53.5,D,0,Ratnapura,,
8.1458,80.7488,318,4.5,2,16/08/2007,848,Aqua,MODIS,69,6.03,291.9,68.9,D,0,Polonnaruwa,,
8.1476,80.7405,321.6,4.5,2,16/08/2007,848,Aqua,MODIS,74,6.03,292,100.9,D,0,Polonnaruwa,,
8.2901,80.5964,329.9,4.4,1.9,16/08/2007,848,Aqua,MODIS,72,6.03,287.2,170.2,D,0,Anuradhapura,,
8.4365,80.607,317.8,4.5,1.9,16/08/2007,848,Aqua,MODIS,42,6.03,288.1,64.7,D,0,Anuradhapura,,
8.3997,80.2949,316,4.2,1.9,16/08/2007,848,Aqua,MODIS,37,6.03,281,79.3,D,0,Anuradhapura,,
8.73,81.026,318.8,1.6,1.2,17/08/2007,452,Terra,MODIS,65,6.03,298.7,14.3,D,0,Trincomalee,,
7.2016,81.805,327.4,1.3,1.1,17/08/2007,453,Terra,MODIS,43,6.03,304.4,12.4,D,0,Ampara,,
6.9313,81.6151,322.5,1.2,1.1,17/08/2007,752,Aqua,MODIS,69,6.03,298.1,11.2,D,0,Monaragala,,
6.2246,81.1274,328.6,1.4,1.2,17/08/2007,752,Aqua,MODIS,71,6.03,297.9,28.4,D,0,Hambantota,,
6.2802,81.3676,323.8,1.3,1.1,17/08/2007,752,Aqua,MODIS,64,6.03,301.2,11.7,D,0,Hambantota,,
6.2785,81.356,323.4,1.3,1.1,17/08/2007,752,Aqua,MODIS,60,6.03,301.6,10.3,D,0,Hambantota,,
6.2903,81.3661,361.7,1.3,1.1,17/08/2007,752,Aqua,MODIS,94,6.03,301.8,114.2,D,0,Hambantota,,
6.2886,81.3544,346.9,1.3,1.1,17/08/2007,752,Aqua,MODIS,93,6.03,301.1,62.1,D,0,Hambantota,,
6.3387,80.7295,317.3,1.4,1.2,17/08/2007,752,Aqua,MODIS,48,6.03,297.1,13.4,D,0,Matara,,
6.4185,81.0674,330.6,1.4,1.2,17/08/2007,752,Aqua,MODIS,82,6.03,299.2,23.8,D,0,Hambantota,,
6.4288,81.0658,331,1.4,1.2,17/08/2007,752,Aqua,MODIS,74,6.03,299.4,23.8,D,0,Hambantota,,
6.4446,81.1005,326.9,1.4,1.2,17/08/2007,752,Aqua,MODIS,63,6.03,300.9,14.9,D,0,Hambantota,,
6.4428,81.0885,333.1,1.4,1.2,17/08/2007,752,Aqua,MODIS,84,6.03,301,26.9,D,0,Hambantota,,
6.4335,81.0277,329.4,1.4,1.2,17/08/2007,752,Aqua,MODIS,55,6.03,299.7,20.8,D,0,Hambantota,,
6.5219,81.1444,323.1,1.3,1.1,17/08/2007,752,Aqua,MODIS,73,6.03,301,11.6,D,0,Hambantota,,
6.52,81.1324,325.1,1.3,1.1,17/08/2007,752,Aqua,MODIS,75,6.03,300.3,13.6,D,0,Hambantota,,
6.715,81.5347,333,1.3,1.1,17/08/2007,752,Aqua,MODIS,84,6.03,301.4,27.2,D,0,Monaragala,,
6.7133,81.5235,334,1.3,1.1,17/08/2007,752,Aqua,MODIS,85,6.03,302.3,28.3,D,0,Monaragala,,
6.7677,81.2762,323.7,1.3,1.1,17/08/2007,752,Aqua,MODIS,72,6.03,301,13.5,D,0,Monaragala,,
6.7572,81.2058,322.4,1.3,1.1,17/08/2007,752,Aqua,MODIS,67,6.03,301.2,10.2,D,0,Monaragala,,
6.7705,81.1557,325.7,1.3,1.1,17/08/2007,752,Aqua,MODIS,71,6.03,302,15.7,D,0,Monaragala,,
7.419,81.1803,338.7,1.3,1.1,17/08/2007,753,Aqua,MODIS,89,6.03,305.9,39,D,0,Badulla,,
7.4207,81.1919,331.3,1.3,1.1,17/08/2007,753,Aqua,MODIS,67,6.03,302.9,24.7,D,0,Badulla,,
7.6674,80.803,317.9,1.4,1.2,17/08/2007,753,Aqua,MODIS,33,6.03,300.4,10,D,0,Matale,,
7.7279,80.6438,320.5,1.4,1.2,17/08/2007,753,Aqua,MODIS,51,6.03,300,15,D,0,Matale,,
8.0819,81.0998,331.4,1.3,1.1,17/08/2007,753,Aqua,MODIS,83,6.03,302.5,28.9,D,0,Polonnaruwa,,
8.171,80.7441,332,1.3,1.1,17/08/2007,753,Aqua,MODIS,85,6.03,298.3,33.8,D,0,Polonnaruwa,,
8.2772,80.1612,325,1.5,1.2,17/08/2007,753,Aqua,MODIS,79,6.03,298.2,21,D,0,Anuradhapura,,
8.2365,79.8213,318.3,1.6,1.2,17/08/2007,753,Aqua,MODIS,0,6.03,291.8,15.9,D,0,Puttalam,,
8.362,80.1815,328,1.5,1.2,17/08/2007,753,Aqua,MODIS,77,6.03,294.5,32.5,D,0,Anuradhapura,,
8.36,80.1684,323.7,1.5,1.2,17/08/2007,753,Aqua,MODIS,76,6.03,293.1,24.9,D,0,Anuradhapura,,
8.4973,80.7423,331.5,1.3,1.1,17/08/2007,753,Aqua,MODIS,64,6.03,285.1,38.9,D,0,Vavuniya,,
8.518,80.6034,314.7,1.4,1.2,17/08/2007,753,Aqua,MODIS,49,6.03,287.5,9,D,0,Vavuniya,,
8.5338,80.6382,324.8,1.4,1.2,17/08/2007,753,Aqua,MODIS,64,6.03,287.4,22.7,D,0,Vavuniya,,
8.4906,80.3533,315.1,1.4,1.2,17/08/2007,753,Aqua,MODIS,64,6.03,280.1,14.4,D,0,Anuradhapura,,
8.4887,80.3406,315.2,1.4,1.2,17/08/2007,753,Aqua,MODIS,65,6.03,277.3,15,D,0,Anuradhapura,,
9.5178,80.1948,334.1,1.4,1.2,17/08/2007,753,Aqua,MODIS,81,6.03,298.4,29.6,D,0,Jaffna,,
9.5159,80.1823,333.7,1.4,1.2,17/08/2007,753,Aqua,MODIS,0,6.03,298.2,29.3,D,0,Jaffna,,
7.2786,81.2344,313,2.8,1.6,18/08/2007,835,Aqua,MODIS,46,6.03,284.9,25.2,D,0,Badulla,,
8.1669,80.6242,312.4,2.5,1.5,18/08/2007,836,Aqua,MODIS,42,6.03,285.2,15.2,D,0,Anuradhapura,,
8.3511,80.1601,310.6,2.3,1.5,18/08/2007,836,Aqua,MODIS,24,6.03,283.9,16,D,0,Anuradhapura,,
8.437,80.7138,312.2,2.6,1.6,18/08/2007,836,Aqua,MODIS,44,6.03,282.9,18.2,D,0,Anuradhapura,,
7.8738,81.244,316.2,2.5,1.5,19/08/2007,440,Terra,MODIS,54,6.03,294.8,25.7,D,0,Polonnaruwa,,
7.88,81.2518,316.3,2.5,1.5,19/08/2007,440,Terra,MODIS,26,6.03,293.4,24.6,D,0,Polonnaruwa,,
7.6237,80.7213,314.1,2.3,1.5,19/08/2007,740,Aqua,MODIS,60,6.03,290.7,22.1,D,0,Matale,,
7.6268,80.7272,313,2.3,1.5,19/08/2007,740,Aqua,MODIS,56,6.03,290.9,21.9,D,0,Matale,,
8.1581,81.1655,331.6,1.3,1.1,20/08/2007,523,Terra,MODIS,83,6.03,296.2,33.1,D,0,Polonnaruwa,,
8.1639,80.7305,351.3,1.5,1.2,20/08/2007,823,Aqua,MODIS,95,6.03,300.4,95.8,D,0,Anuradhapura,,
8.1987,80.3863,333.7,1.4,1.2,20/08/2007,823,Aqua,MODIS,84,6.03,299.5,38.5,D,0,Anuradhapura,,
8.2938,80.5315,351.6,1.5,1.2,20/08/2007,823,Aqua,MODIS,95,6.03,294.6,93.9,D,0,Anuradhapura,,
8.3,80.5372,342.1,1.5,1.2,20/08/2007,823,Aqua,MODIS,90,6.03,295.9,62.9,D,0,Anuradhapura,,
8.3224,80.2981,357.4,1.4,1.2,20/08/2007,823,Aqua,MODIS,98,6.03,304.1,107.2,D,0,Anuradhapura,,
8.3244,80.2337,334.2,1.4,1.2,20/08/2007,823,Aqua,MODIS,84,6.03,301,32.3,D,0,Anuradhapura,,
8.3916,80.2962,324,1.4,1.2,20/08/2007,823,Aqua,MODIS,58,6.03,297,16.3,D,0,Anuradhapura,,
8.4008,80.2052,327.2,1.4,1.2,20/08/2007,823,Aqua,MODIS,33,6.03,296.7,23.7,D,0,Anuradhapura,,
8.3992,80.1927,349.8,1.4,1.2,20/08/2007,823,Aqua,MODIS,95,6.03,299.7,82.3,D,0,Anuradhapura,,
8.3383,80.2574,323.1,1.4,1.2,20/08/2007,823,Aqua,MODIS,42,6.03,299,9.9,D,0,Anuradhapura,,
6.2301,80.8317,321.8,1.4,1.2,20/08/2007,823,Aqua,MODIS,66,6.03,296.5,12.7,D,0,Hambantota,,
6.8205,81.5725,321.3,1.6,1.3,20/08/2007,823,Aqua,MODIS,48,6.03,290.1,19.8,D,0,Monaragala,,
8.5694,80.4483,327,1.5,1.2,20/08/2007,824,Aqua,MODIS,65,6.03,300.7,17.9,D,0,Vavuniya,,
8.5637,80.457,330,1.5,1.2,20/08/2007,824,Aqua,MODIS,74,6.03,300.4,23.1,D,0,Vavuniya,,
9.5812,80.3584,328.2,1.5,1.2,20/08/2007,824,Aqua,MODIS,67,6.03,302.1,15.5,D,0,Kilinochchi,,
6.6318,81.2423,310.2,4.3,1.9,21/08/2007,428,Terra,MODIS,27,6.03,277.1,51.9,D,0,Monaragala,,
7.2785,81.3274,316.2,3.7,1.8,21/08/2007,728,Aqua,MODIS,63,6.03,292.1,43.1,D,0,Ampara,,
7.2858,81.3213,314.5,3.7,1.8,21/08/2007,728,Aqua,MODIS,53,6.03,291.4,33.2,D,0,Ampara,,
7.0922,80.9553,304.2,1.1,1,21/08/2007,1654,Terra,MODIS,59,6.03,291.1,5.6,N,0,Badulla,,
8.5456,80.6462,326,1,1,22/08/2007,811,Aqua,MODIS,47,6.03,296.2,11.3,D,0,Vavuniya,,
6.2648,81.1075,313.5,1,1,22/08/2007,811,Aqua,MODIS,46,6.03,279.9,4.3,D,0,Hambantota,,
6.8032,81.6759,310.7,1.1,1,22/08/2007,811,Aqua,MODIS,37,6.03,283.3,6.1,D,0,Monaragala,,
8.1338,80.73,339.4,1,1,22/08/2007,811,Aqua,MODIS,89,6.03,282.2,39,D,0,Polonnaruwa,,
8.1325,80.7207,316.8,1,1,22/08/2007,811,Aqua,MODIS,63,6.03,280,9.6,D,0,Polonnaruwa,,
8.1966,80.4512,324.2,1,1,22/08/2007,811,Aqua,MODIS,43,6.03,284.1,13.5,D,0,Anuradhapura,,
8.216,80.4577,346.5,1,1,22/08/2007,811,Aqua,MODIS,92,6.03,287,45.6,D,0,Anuradhapura,,
8.225,80.4564,352.8,1,1,22/08/2007,811,Aqua,MODIS,91,6.03,278.1,59.7,D,0,Anuradhapura,,
8.2237,80.4473,327.9,1,1,22/08/2007,811,Aqua,MODIS,53,6.03,275.7,15.8,D,0,Anuradhapura,,
8.2651,80.6101,327.3,1,1,22/08/2007,811,Aqua,MODIS,78,6.03,295.9,8.8,D,0,Anuradhapura,,
8.2814,80.6021,332.6,1,1,22/08/2007,811,Aqua,MODIS,65,6.03,297.4,18.6,D,0,Anuradhapura,,
8.3176,80.5969,326.3,1,1,22/08/2007,811,Aqua,MODIS,65,6.03,295.8,9.5,D,0,Anuradhapura,,
8.315,80.3167,345.4,1,1,22/08/2007,811,Aqua,MODIS,87,6.03,300,40.8,D,0,Anuradhapura,,
8.3878,80.7668,379.5,1,1,22/08/2007,811,Aqua,MODIS,100,6.03,299.5,142.8,D,0,Anuradhapura,,
8.3747,80.6737,331.7,1,1,22/08/2007,811,Aqua,MODIS,77,6.03,301.6,15.8,D,0,Anuradhapura,,
8.3734,80.6644,332.8,1,1,22/08/2007,811,Aqua,MODIS,68,6.03,300.2,17.1,D,0,Anuradhapura,,
8.379,80.6381,333,1,1,22/08/2007,811,Aqua,MODIS,82,6.03,301.5,19.9,D,0,Anuradhapura,,
8.37,80.5734,326.8,1,1,22/08/2007,811,Aqua,MODIS,75,6.03,297.5,11.3,D,0,Anuradhapura,,
8.3342,80.2516,342,1,1,22/08/2007,811,Aqua,MODIS,85,6.03,297.6,34.7,D,0,Anuradhapura,,
8.4179,80.5853,359.9,1,1,22/08/2007,811,Aqua,MODIS,99,6.03,301.1,74.9,D,0,Anuradhapura,,
8.4555,80.6555,325.8,1,1,22/08/2007,811,Aqua,MODIS,28,6.03,292.5,7.9,D,0,Anuradhapura,,
8.5849,80.3333,325.1,1,1,22/08/2007,811,Aqua,MODIS,61,6.03,294,10.9,D,0,Vavuniya,,
8.663,80.7562,317.3,1,1,22/08/2007,811,Aqua,MODIS,56,6.03,280.5,10.9,D,0,Vavuniya,,
7.4041,80.9107,321.8,1.2,1.1,24/08/2007,459,Terra,MODIS,70,6.03,294.5,15.6,D,0,Matale,,
7.197,81.7978,330.3,1.1,1,24/08/2007,459,Terra,MODIS,76,6.03,303,11.2,D,0,Ampara,,
6.9763,81.3406,332.5,1.1,1.1,24/08/2007,459,Terra,MODIS,84,6.03,297,30.3,D,0,Monaragala,,
7.8593,80.4284,321.7,1.2,1.1,24/08/2007,759,Aqua,MODIS,61,6.03,298,11.8,D,0,Kurunegala,,
8.1722,80.4157,322.8,1.1,1.1,24/08/2007,759,Aqua,MODIS,66,6.03,289.1,16.4,D,0,Anuradhapura,,
6.8529,80.8463,301.1,1,1,24/08/2007,2016,Aqua,MODIS,38,6.03,270.3,7.7,N,0,Nuwara Eliya,,
8.3983,80.1891,311.8,3.1,1.7,25/08/2007,842,Aqua,MODIS,30,6.03,280.9,26.7,D,0,Anuradhapura,,
6.2852,81.3474,323.3,1.7,1.3,26/08/2007,746,Aqua,MODIS,43,6.03,294.2,20.2,D,0,Hambantota,,
6.2828,81.3324,342.3,1.7,1.3,26/08/2007,746,Aqua,MODIS,69,6.03,294.2,75.4,D,0,Hambantota,,
6.3564,81.36,322.9,1.7,1.3,26/08/2007,746,Aqua,MODIS,62,6.03,294.2,24.7,D,0,Hambantota,,
6.3495,81.3153,324.5,1.7,1.3,26/08/2007,746,Aqua,MODIS,76,6.03,295.5,25.3,D,0,Hambantota,,
6.3621,81.0143,325.9,1.8,1.3,26/08/2007,746,Aqua,MODIS,40,6.03,295.2,26.1,D,0,Hambantota,,
6.3576,81.01,329.4,1.8,1.3,26/08/2007,746,Aqua,MODIS,51,6.03,294.1,37.2,D,0,Hambantota,,
6.5685,81.0296,336.6,1.8,1.3,26/08/2007,746,Aqua,MODIS,70,6.03,298,52.9,D,0,Badulla,,
6.566,81.0141,355.8,1.8,1.3,26/08/2007,746,Aqua,MODIS,98,6.03,296.2,136.6,D,0,Badulla,,
6.5801,81.0278,364.1,1.8,1.3,26/08/2007,746,Aqua,MODIS,94,6.03,297.3,189.9,D,0,Badulla,,
6.5776,81.0122,400.4,1.8,1.3,26/08/2007,746,Aqua,MODIS,100,6.03,303.1,547.3,D,0,Badulla,,
7.2911,81.8359,325,1.5,1.2,26/08/2007,746,Aqua,MODIS,77,6.03,297,17.5,D,0,Ampara,,
7.399,81.753,321.5,2,1.4,27/08/2007,529,Terra,MODIS,70,6.03,298.1,22.8,D,0,Ampara,,
7.408,81.7478,319.6,2,1.4,27/08/2007,529,Terra,MODIS,58,6.03,298.3,18,D,0,Ampara,,
7.3025,81.8344,322,2,1.4,27/08/2007,529,Terra,MODIS,45,6.03,298.6,19.3,D,0,Ampara,,
6.7391,81.243,317.5,1.9,1.3,27/08/2007,530,Terra,MODIS,46,6.03,296.5,15.1,D,0,Monaragala,,
7.8272,80.1899,323.2,1.8,1.3,27/08/2007,829,Aqua,MODIS,60,6.03,296.7,21.1,D,0,Kurunegala,,
7.8616,80.3649,326.3,1.8,1.3,27/08/2007,829,Aqua,MODIS,73,6.03,299.1,28.4,D,0,Kurunegala,,
8.2646,80.7775,327.7,2,1.4,27/08/2007,830,Aqua,MODIS,72,6.03,298.1,46.8,D,0,Anuradhapura,,
8.214,80.3993,335.8,1.9,1.3,27/08/2007,830,Aqua,MODIS,87,6.03,301.1,59.4,D,0,Anuradhapura,,
8.2118,80.3827,327.1,1.8,1.3,27/08/2007,830,Aqua,MODIS,75,6.03,301.4,31.3,D,0,Anuradhapura,,
8.2667,80.7718,324,2,1.4,27/08/2007,830,Aqua,MODIS,62,6.03,297.9,34.3,D,0,Anuradhapura,,
8.2188,80.3931,339.6,1.9,1.3,27/08/2007,830,Aqua,MODIS,88,6.03,302.3,76.3,D,0,Anuradhapura,,
8.2803,80.2184,324.5,1.8,1.3,27/08/2007,830,Aqua,MODIS,50,6.03,301.5,18.4,D,0,Anuradhapura,,
8.2306,79.8527,339.6,1.7,1.3,27/08/2007,830,Aqua,MODIS,88,6.03,299.5,64.7,D,0,Puttalam,,
8.29,80.2265,328.7,1.8,1.3,27/08/2007,830,Aqua,MODIS,77,6.03,301.4,27.4,D,0,Anuradhapura,,
8.3178,80.256,357.4,1.8,1.3,27/08/2007,830,Aqua,MODIS,93,6.03,302.1,150.1,D,0,Anuradhapura,,
8.3157,80.2397,329.8,1.8,1.3,27/08/2007,830,Aqua,MODIS,75,6.03,301.7,30,D,0,Anuradhapura,,
8.3803,80.3649,326,1.9,1.3,27/08/2007,830,Aqua,MODIS,74,6.03,300.6,29.8,D,0,Anuradhapura,,
8.3851,80.3588,326.5,1.9,1.3,27/08/2007,830,Aqua,MODIS,76,6.03,300.5,31.3,D,0,Anuradhapura,,
8.3748,80.2763,321.2,1.8,1.3,27/08/2007,830,Aqua,MODIS,45,6.03,298.8,13.8,D,0,Anuradhapura,,
8.4157,80.2211,323.2,1.8,1.3,27/08/2007,830,Aqua,MODIS,37,6.03,300.2,16.2,D,0,Anuradhapura,,
