latitude,longitude,brightness,scan,track,acq_date,year_month,month_name,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,nearest_district
7.534075,80.8249,321.375,2.05,1.35,1/09/2012,2012-09,September,709.75,Aqua,MODIS,45.75,6.03,298.375,26.625,D,0,Matale
7.7004,80.6715,333.2,1,1,1/10/2012,2012-10,October,811,Aqua,MODIS,78,6.03,307.2,18.7,D,0,Matale
7.543,80.9413,321.1,1.5,1.2,1/07/2013,2013-07,July,824,Aqua,MODIS,65,6.03,301.6,14.5,D,0,Matale
7.690066667,80.78536667,323.7666667,1.333333333,1.133333333,1/08/2013,2013-08,August,680.3333333,Aqua,MODIS,71.66666667,6.03,295.5333333,24.9,D,0,Matale
7.548742857,80.81258571,318.8428571,2.385714286,1.442857143,1/09/2013,2013-09,September,746.1428571,Aqua,MODIS,56.14285714,6.03,296.1571429,37.7,D,0,Matale
7.576044444,80.87292222,333.0444444,1.277777778,1.1,1/10/2013,2013-10,October,752.3333333,Terra,MODIS,76.33333333,6.03,300.2,37.52222222,D,0,Matale
7.43525,80.65275,319,1.9,1.35,1/03/2014,2014-03,March,795,Aqua,MODIS,62,6.03,304.85,21.05,D,0,Matale
7.6683,80.8240625,323.2875,1.2125,1.0875,1/05/2014,2014-05,May,631,Terra,MODIS,70.25,6.03,301.85,16.3875,D,0,Matale
7.60885,80.8802,323.7142857,1.385714286,1.157142857,1/07/2014,2014-07,July,901.4285714,Aqua,MODIS,64.57142857,6.03,300.0285714,22.40714286,N,0,Matale
7.6008,80.824925,319.9,1.125,1.075,1/08/2014,2014-08,August,784,Aqua,MODIS,61.25,6.03,295.05,11.375,D,0,Matale
7.4833,80.90260769,326.2923077,1.5,1.215384615,1/09/2014,2014-09,September,687.3076923,Aqua,MODIS,69.69230769,6.03,296.5230769,27.52307692,D,0,Matale
7.453,80.87865,349.65,1.1,1.1,1/10/2014,2014-10,October,759,Aqua,MODIS,94.5,6.03,294.25,65.85,D,0,Matale
7.5609,80.8323,313,1.4,1.2,1/11/2014,2014-11,November,753,Aqua,MODIS,54,6.03,299.8,10,D,0,Matale
7.5565,80.8814,320.9,2.3,1.5,1/06/2015,2015-06,June,742,Aqua,MODIS,69,6.03,299.8,37.5,D,0,Matale
7.63625,80.82771667,321.6166667,1.216666667,1.116666667,1/07/2015,2015-07,July,789.5,Aqua,MODIS,67.83333333,6.03,297.6166667,15.23333333,D,0,Matale
7.5789,80.87055,309.6,2,1.35,1/08/2015,2015-08,August,1045,Terra,MODIS,54.5,6.03,294.05,18.25,N,0,Matale
7.6643,80.8188,315.8,1.4,1.2,1/10/2015,2015-10,October,753,Aqua,MODIS,33,6.03,297,9.5,D,0,Matale
7.7696,80.6167,323.9,1,1,1/04/2016,2016-04,April,806,Aqua,MODIS,45,6.03,303.4,10.7,D,0,Matale
7.6786,80.8363,316.2,1.3,1.1,1/06/2016,2016-06,June,524,Terra,MODIS,41,6.03,296.6,9.8,D,0,Matale
7.573,80.9045,320.3,1.05,1,1/07/2016,2016-07,July,1083,Terra,MODIS,59,6.03,297.25,12.25,N,0,Matale
7.617430769,80.83309231,318.3461538,1.476923077,1.192307692,1/08/2016,2016-08,August,825.8461538,Aqua,MODIS,52.23076923,6.03,293.9846154,18.12307692,D,0,Matale
7.552413043,80.87347826,323.6217391,1.586956522,1.22173913,1/09/2016,2016-09,September,835.173913,Aqua,MODIS,57.7826087,6.03,301.2,20.59130435,D,0,Matale
7.6233875,80.7661375,320.69375,1.9625,1.28125,1/10/2016,2016-10,October,1209.625,Aqua,MODIS,64.4375,6.03,297.275,46.93125,D,0,Matale
7.6908,80.7491,318.3,1.15,1.05,1/04/2017,2017-04,April,514,Terra,MODIS,52.5,6.03,301.1,11.8,D,0,Matale
7.7731,80.6327,352.2,1,1,1/05/2017,2017-05,May,805,Aqua,MODIS,96,6.03,295.1,62.3,D,0,Matale
7.58578,80.86402,320.58,1.04,1,1/06/2017,2017-06,June,932,Aqua,MODIS,66,6.03,298.26,11.82,D,0,Matale
7.653225,80.77815,313.2,1.525,1.2,1/07/2017,2017-07,July,804.5,Terra,MODIS,58.75,6.03,292.65,12.35,D,0,Matale
7.676254545,80.74535455,323.1727273,1.618181818,1.2,1/08/2017,2017-08,August,686.5454545,Aqua,MODIS,60.90909091,6.03,296.4181818,23.15454545,D,0,Matale
7.666733333,80.75646667,317.9666667,1.583333333,1.2,1/09/2017,2017-09,September,494.5,Terra,MODIS,53.66666667,6.03,298.3,15.91666667,D,0,Matale
7.670066667,80.7345,321.5333333,1.283333333,1.083333333,1/10/2017,2017-10,October,540.6666667,Terra,MODIS,59.66666667,6.03,296.5,15.66666667,D,0,Matale
7.8113,80.5206,315.3,1.4,1.2,1/03/2018,2018-03,March,754,Aqua,MODIS,52,6.03,297.5,10,D,0,Matale
7.6673,80.822,313,1.2,1.1,1/06/2018,2018-06,June,779.5,Aqua,MODIS,43.5,6.03,291,8.4,D,0,Matale
7.68005,80.6602,308.3,1.1,1,1/07/2018,2018-07,July,1270.5,Terra,MODIS,48.5,6.03,292.65,5.8,D,0,Matale
7.577718182,80.85950909,315.8909091,1.272727273,1.090909091,1/08/2018,2018-08,August,960.9090909,Terra,MODIS,62.90909091,6.03,292.8,13.43636364,D,0,Matale
7.55312,80.91452,322.66,2,1.36,1/09/2018,2018-09,September,687.8,Aqua,MODIS,47.4,6.03,302.5,23.16,D,0,Matale
7.62408,80.68542,326.22,1.02,1,1/03/2019,2019-03,March,630.2,Terra,MODIS,63.2,6.03,306.48,15.96,D,0,Matale
7.5986,80.8152,322.5,1.5,1.2,1/04/2019,2019-04,April,676.5,Terra,MODIS,61.5,6.03,301.85,16.35,D,0,Matale
7.64226,80.81616,321.08,1.64,1.22,1/05/2019,2019-05,May,665.8,Aqua,MODIS,59,6.03,299.58,17.82,D,0,Matale
7.66065,80.8138,319.95,2.25,1.35,1/06/2019,2019-06,June,679.5,Aqua,MODIS,63.5,6.03,301.1,32.9,D,0,Matale
7.610833333,80.86476667,316.1666667,1.166666667,1.066666667,1/07/2019,2019-07,July,987.6666667,Aqua,MODIS,63.33333333,6.03,297.3333333,9.566666667,D,0,Matale
7.603466667,80.8684,318.1,2.4,1.466666667,1/08/2019,2019-08,August,659.6666667,Terra,MODIS,61.33333333,6.03,287.2333333,41.96666667,D,0,Matale
7.62274,80.82822,327.02,1.02,1,1/09/2019,2019-09,September,989.4,Aqua,MODIS,64,6.03,301.98,17.72,D,0,Matale
7.5307,80.9225,319.4,1.6,1.2,1/03/2020,2020-03,March,453,Terra,MODIS,45,6.03,300.7,13.2,D,0,Matale
7.46805,80.80315,321,1,1,1/04/2020,2020-04,April,661.5,Terra,MODIS,49.5,6.03,305.1,8.4,D,0,Matale
7.463933333,81.0955,325,1.133333333,1.066666667,1/06/2020,2020-06,June,815.6666667,Aqua,MODIS,15.66666667,6.03,298.2666667,16.3,D,0,Matale
7.558583333,80.90775,312.1833333,1.333333333,1.133333333,1/08/2020,2020-08,August,1413.666667,Aqua,MODIS,51.83333333,6.03,297.55,8.183333333,D,0,Matale
7.76945,80.6175,322.7,1,1,1/09/2020,2020-09,September,511,Terra,MODIS,68.5,6.03,297.3,11.55,D,0,Matale
7.57098,80.84664,338.88,1.48,1.24,1/10/2020,2020-10,October,584.2,Aqua,MODIS,84.2,6.03,301.28,67.16,D,0,Matale
7.57795,80.80255,317.35,1.2,1.1,1/04/2021,2021-04,April,640,Aqua,MODIS,35,6.03,298.3,11.3,D,0,Matale
7.70775,80.6157,313.75,1.2,1.1,1/08/2021,2021-08,August,779,Aqua,MODIS,54.5,6.03,292.1,8.9,D,0,Matale
7.4175,80.9084,314.2,2.3,1.5,1/09/2021,2021-09,September,741,Aqua,MODIS,16,6.03,294.5,22.5,D,0,Matale
7.4365,80.67885,319.1,1,1,1/02/2022,2022-02,February,812,Aqua,MODIS,62.5,6.03,304.5,9.8,D,0,Matale
7.6121,80.5418,311.3,1.2,1.1,1/03/2022,2022-03,March,514,Terra,MODIS,18,6.03,295.9,6,D,0,Matale
7.5427,80.9483,319.4,1,1,1/06/2022,2022-06,June,809,Aqua,MODIS,56,6.03,298.7,6.6,D,0,Matale
7.52472,80.9216,310.31,1.19,1.1,1/07/2022,2022-07,July,1463.7,Aqua,MODIS,58.2,6.03,287.03,9.23,N,0,Matale
7.7115,80.7202,314.4,1.1,1.1,1/08/2022,2022-08,August,804,Aqua,MODIS,59,6.03,292.7,8.2,D,0,Matale
7.559566667,80.82803333,319.1333333,1.233333333,1.133333333,1/09/2022,2022-09,September,1196.333333,Aqua,MODIS,74.66666667,6.03,298.8666667,15.9,D,0,Matale
7.8529,80.6041,311.2,1.5,1.2,1/11/2022,2022-11,November,511,Terra,MODIS,46,6.03,296,7.9,D,0,Matale
7.759,80.5405,314.3,1,1,1/12/2022,2022-12,December,820,Aqua,MODIS,64,6.03,289.1,9.5,D,0,Matale
7.5394,80.8345,310.35,1.3,1.15,1/03/2023,2023-03,March,651.5,Terra,MODIS,24,61.03,295,6.5,D,0,Matale
7.526,80.8811,322.4,1,1,1/06/2023,2023-06,June,819,Aqua,MODIS,70,61.03,299.2,12.1,D,0,Matale
7.569111111,80.86783333,320.7222222,1.477777778,1.222222222,1/07/2023,2023-07,July,900.1111111,Aqua,MODIS,64.66666667,61.03,298.0333333,19.21111111,D,0,Matale
7.6201,80.75078889,319.2666667,1.388888889,1.155555556,1/08/2023,2023-08,August,877.3333333,Aqua,MODIS,57.77777778,61.03,296.5777778,15.92222222,D,0,Matale
7.689433333,80.70513333,308.5666667,1.133333333,1.066666667,1/09/2023,2023-09,September,1359.333333,Terra,MODIS,56.33333333,61.03,282.2666667,8.933333333,N,0,Matale
7.5764,80.72786667,317.1,1.266666667,1.1,1/03/2024,2024-03,March,576.6666667,Terra,MODIS,56.33333333,61.03,301.1,11.66666667,D,0,Matale
7.5925,80.89948333,315.1333333,1.15,1.066666667,1/07/2024,2024-07,July,898.3333333,Terra,MODIS,44.5,61.03,292.8,8.9,D,0,Matale
7.683285714,80.75914286,311.4428571,1.185714286,1.085714286,1/09/2024,2024-09,September,1558.285714,Aqua,MODIS,74.28571429,61.03,294.1571429,9.085714286,D,0,Matale
7.5676,80.8376,312.9,1,1,1/10/2024,2024-10,October,636.5,Aqua,MODIS,47.5,61.03,284.8,6.45,D,0,Matale
7.7504,80.6117,309.3,1.1,1,1/02/2025,2025-02,February,418,Terra,MODIS,42,61.03,299.1,5.2,D,0,Matale
7.679,80.7556,311.6,1.8,1.3,1/03/2025,2025-03,March,430,Terra,MODIS,39,61.03,289.7,16.1,D,0,Matale
7.56646,80.85452,314.22,1.02,1.02,1/07/2025,2025-07,July,1040.2,Aqua,MODIS,52.6,61.03,297.3,7.48,D,0,Matale
7.6056875,80.749075,326.475,1.05,1.0125,1/08/2025,2025-08,August,1074.875,Aqua,MODIS,76.125,61.03,300.725,21.275,D,0,Matale
7.539783333,80.8649,313.45,1.983333333,1.366666667,1/09/2025,2025-09,September,763,Aqua,MODIS,51.66666667,61.03,293.95,16.25,D,0,Matale
7.6948,80.6985,315,1,1,1/10/2025,2025-10,October,922,Aqua,MODIS,49,61.03,296.1,7.8,D,0,Matale
6.2016,80.6977,326.3,1,1,1/09/2001,2001-09,September,511,Terra,MODIS,72,6.03,300.9,11.6,D,0,Matara
6.13905,80.54185,315.05,1.05,1,1/02/2002,2002-02,February,507,Terra,MODIS,52,6.03,303.6,6.2,D,0,Matara
6.3025,80.5049,313.4,1.1,1,1/03/2002,2002-03,March,506,Terra,MODIS,40,6.03,298.3,6.9,D,0,Matara
6.2674,80.5589,320.7,1.1,1,1/06/2002,2002-06,June,519,Terra,MODIS,71,6.03,297.6,14.5,D,0,Matara
6.20245,80.7576,319.05,1.1,1.05,1/08/2002,2002-08,August,783,Aqua,MODIS,57.5,6.03,298.25,8.05,D,0,Matara
6.2463,80.7286,316.9,1.4,1.2,1/09/2003,2003-09,September,749,Aqua,MODIS,70,6.03,293.5,16.9,D,0,Matara
6.3253,80.7311,313.55,2.4,1.5,1/12/2003,2003-12,December,738,Aqua,MODIS,60.5,6.03,297.8,27.3,D,0,Matara
5.9732,80.5424,314.8,1,1,1/01/2004,2004-01,January,808,Aqua,MODIS,42,6.03,298.1,5.8,D,0,Matara
6.2966,80.7531,324.3,1.2,1.1,1/07/2004,2004-07,July,757,Aqua,MODIS,73,6.03,299.7,16.5,D,0,Matara
6.21984,80.7444,321.04,1.22,1.1,1/08/2004,2004-08,August,710.2,Terra,MODIS,60,6.03,293.8,16.36,D,0,Matara
6.2993,80.4771,316,1.5,1.2,1/02/2005,2005-02,February,750,Aqua,MODIS,60,6.03,302.3,13.6,D,0,Matara
6.22585,80.49485,317.35,1,1,1/03/2005,2005-03,March,802,Aqua,MODIS,36.5,6.03,301.8,6.05,D,0,Matara
6.1373,80.5296,313.3,1.2,1.1,1/01/2006,2006-01,January,755,Aqua,MODIS,57,6.03,300.9,6.9,D,0,Matara
6.2928,80.7505,320.8,1.4,1.2,1/08/2006,2006-08,August,752,Aqua,MODIS,67,6.03,299.7,17.9,D,0,Matara
6.3106,80.7418,315.1,1.4,1.2,1/10/2006,2006-10,October,753,Aqua,MODIS,42,6.03,297,9.9,D,0,Matara
6.0539,80.49393333,325.7,1.2,1.066666667,1/03/2007,2007-03,March,594,Terra,MODIS,76,6.03,301.1666667,22.63333333,D,0,Matara
6.3387,80.7295,317.3,1.4,1.2,1/08/2007,2007-08,August,752,Aqua,MODIS,48,6.03,297.1,13.4,D,0,Matara
5.9588,80.5191,318.6,1,1,1/01/2009,2009-01,January,815,Aqua,MODIS,53,6.03,302.8,7.1,D,0,Matara
6.1129,80.7705,319.6,1,1,1/02/2009,2009-02,February,810,Aqua,MODIS,62,6.03,304.1,6.3,D,0,Matara
6.115825,80.695075,322.875,1.05,1.05,1/03/2009,2009-03,March,819,Aqua,MODIS,64.5,6.03,302.75,9.7,D,0.5,Matara
6.1339,80.7466,325.7,1,1,1/09/2009,2009-09,September,814,Aqua,MODIS,74,6.03,302.4,15.5,D,0,Matara
6.0738,80.7981,323.1333333,1,1,1/02/2010,2010-02,February,813,Aqua,MODIS,74.33333333,6.03,303.5,11.7,D,0,Matara
6.0114,80.5803,318.2,1.2,1.1,1/02/2012,2012-02,February,759,Aqua,MODIS,69,6.03,304.7,9.8,D,0,Matara
6.061,80.7426,315.6,1.9,1.3,1/04/2012,2012-04,April,747,Aqua,MODIS,64,6.03,299.1,15.4,D,0,Matara
5.9743,80.5357,316.9,1,1,1/05/2012,2012-05,May,811,Aqua,MODIS,67,6.03,302.3,5.8,D,0,Matara
6.0588,80.813,320.9,1.4,1.2,1/05/2014,2014-05,May,824,Aqua,MODIS,60,6.03,297,16.9,D,0,Matara
6.279875,80.735125,315.875,2.35,1.45,1/08/2014,2014-08,August,743.75,Aqua,MODIS,39,6.03,292.225,27.5,D,0,Matara
6.23845,80.7019,315.25,1.15,1.05,1/03/2015,2015-03,March,638,Terra,MODIS,55,6.03,299.45,7.15,D,0,Matara
6.3116,80.7525,313.4,1.4,1.2,1/10/2015,2015-10,October,753,Aqua,MODIS,54,6.03,296,8.4,D,0,Matara
6.2392,80.7683,316.5,1,1,1/01/2016,2016-01,January,805,Aqua,MODIS,63,6.03,300.4,7.6,D,0,Matara
6.03995,80.7008,321.1,1.1,1.05,1/03/2016,2016-03,March,635,Terra,MODIS,69,6.03,302.1,9.15,D,0,Matara
6.1704,80.73265,316.25,1.4,1.15,1/08/2016,2016-08,August,638,Aqua,MODIS,66.5,6.03,295.1,13.05,D,0,Matara
6.2896,80.7197,316.7,1.5,1.2,1/09/2016,2016-09,September,752,Aqua,MODIS,59,6.03,298,12.5,D,0,Matara
6.0411,80.7916,322.6,1.1,1.1,1/04/2017,2017-04,April,818,Aqua,MODIS,57,6.03,298.2,14.4,D,0,Matara
6.0451,80.7974,319.1,1,1,1/04/2018,2018-04,April,806,Aqua,MODIS,49,6.03,302.1,5.8,D,0,Matara
6.003,80.5743,317.3,1.5,1.2,1/08/2018,2018-08,August,454,Terra,MODIS,56,6.03,296.3,14.7,D,0,Matara
6.1758,80.63043333,319.7666667,1.366666667,1.133333333,1/09/2018,2018-09,September,770.3333333,Aqua,MODIS,61.66666667,6.03,297.6666667,14.46666667,D,0,Matara
6.016266667,80.68146667,316.3,1.233333333,1.1,1/02/2019,2019-02,February,719.3333333,Aqua,MODIS,38.33333333,6.03,297.2333333,7.766666667,D,0,Matara
6.0478,80.62543333,319.5666667,1.483333333,1.2,1/03/2020,2020-03,March,596.1666667,Aqua,MODIS,54,6.03,299.1833333,14.08333333,D,0,Matara
6.0445,80.7748,332.1,1.1,1.1,1/04/2020,2020-04,April,817,Aqua,MODIS,84,6.03,300.7,20.6,D,0,Matara
6.0238,80.5912,314,2.1,1.4,1/03/2021,2021-03,March,535,Terra,MODIS,26,6.03,301.4,16.2,D,0,Matara
6.1414,80.7842,314.9,1.1,1,1/08/2025,2025-08,August,915,Aqua,MODIS,62,61.03,295.5,6.7,D,0,Matara
6.8416,81.27214,314.38,1.3,1.12,1/03/2001,2001-03,March,1004.2,Terra,MODIS,59.8,6.03,298.72,11.7,D,0,Monaragala
6.8266,81.7907,319.8,2,1.4,1/04/2001,2001-04,April,540,Terra,MODIS,59,6.03,299.6,19.9,D,0,Monaragala
6.5232,81.42915,314.7,1.7,1.25,1/05/2001,2001-05,May,482.5,Terra,MODIS,42,6.03,292.4,11.65,D,0,Monaragala
6.843383333,81.38086667,320.4,1.05,1.033333333,1/07/2001,2001-07,July,717,Terra,MODIS,68.33333333,6.03,297.6166667,10.66666667,D,0,Monaragala
6.724480645,81.3685,319.2870968,1.522580645,1.177419355,1/08/2001,2001-08,August,1092.645161,Terra,MODIS,71.48387097,6.03,293.5258065,28.25806452,N,0,Monaragala
6.791529412,81.28986471,333.1176471,1.352941176,1.123529412,1/09/2001,2001-09,September,516.1176471,Terra,MODIS,75.23529412,6.03,303.1411765,30.71764706,D,0,Monaragala
6.832,81.8149,314,1.2,1.1,1/10/2001,2001-10,October,522,Terra,MODIS,0,6.03,293.3,10.8,D,0,Monaragala
6.8666,81.1895,312.4,1,1,1/03/2002,2002-03,March,506,Terra,MODIS,53,6.03,296.2,4.7,D,0,Monaragala
6.776833333,81.56426667,322.4,1,1,1/05/2002,2002-05,May,507,Terra,MODIS,61.33333333,6.03,302.4,8.6,D,0,Monaragala
6.9060625,81.517825,321.675,1.5,1.1875,1/06/2002,2002-06,June,492.875,Terra,MODIS,68.875,6.03,299.9875,15.7375,D,0,Monaragala
6.786733962,81.39624906,324.0132075,1.477358491,1.166037736,1/07/2002,2002-07,July,825.2075472,Terra,MODIS,66.73584906,6.03,295.090566,27.80566038,D,0,Monaragala
6.792732813,81.45861563,327.5875,1.75625,1.2640625,1/08/2002,2002-08,August,775.515625,Terra,MODIS,66.265625,6.03,297.5234375,40.790625,D,0,Monaragala
6.812846875,81.42150625,328.4385417,1.698958333,1.222916667,1/09/2002,2002-09,September,879.0833333,Terra,MODIS,69.29166667,6.03,299.8104167,53.434375,N,0,Monaragala
6.820333333,81.39813333,322,1.766666667,1.266666667,1/10/2002,2002-10,October,589.3333333,Terra,MODIS,55.33333333,6.03,298.1333333,24.66666667,D,0,Monaragala
6.7963,81.2023,312.6,1,1,1/02/2003,2003-02,February,512,Terra,MODIS,62,6.03,297.8,5.8,D,0,Monaragala
6.6432,81.2082,304.1,1.2,1.1,1/03/2003,2003-03,March,1712,Terra,MODIS,59,6.03,294,6.2,N,0,Monaragala
6.9516,81.6031,323.8,1.3,1.1,1/04/2003,2003-04,April,814,Aqua,MODIS,52,6.03,302.6,13.2,D,0,Monaragala
6.9733,81.34265,312.8,1.8,1.3,1/05/2003,2003-05,May,447,Terra,MODIS,58,6.03,297.35,12.25,D,0,Monaragala
6.782534783,81.42528696,318.0086957,1.417391304,1.143478261,1/06/2003,2003-06,June,819.3043478,Aqua,MODIS,56,6.03,295.3956522,12.6173913,D,0,Monaragala
6.818188889,81.51198889,318.6222222,1.955555556,1.3,1/07/2003,2003-07,July,532.6666667,Terra,MODIS,61,6.03,297.0555556,18.82222222,D,0,Monaragala
6.725853846,81.46126538,336.4326923,1.455769231,1.161538462,1/08/2003,2003-08,August,824.2115385,Aqua,MODIS,76.11538462,6.03,294.4903846,105.7269231,D,0,Monaragala
6.734631008,81.46029845,334.9403101,1.707751938,1.242635659,1/09/2003,2003-09,September,858.5736434,Aqua,MODIS,73.01550388,6.03,298.6139535,77.97906977,D,0,Monaragala
6.830383333,81.3644,329.525,1.083333333,1.033333333,1/10/2003,2003-10,October,644.6666667,Terra,MODIS,67.58333333,6.03,301.6416667,28.475,D,0,Monaragala
7.0208,81.3142,311.1,1.1,1,1/12/2003,2003-12,December,756,Aqua,MODIS,50,6.03,296.6,6,D,0,Monaragala
6.7039,81.2447,313,1.4,1.2,1/01/2004,2004-01,January,524,Terra,MODIS,51,6.03,298.1,9.1,D,0,Monaragala
6.728425,81.348725,316.475,1.075,1,1/02/2004,2004-02,February,1005,Aqua,MODIS,63,6.03,299.825,8.425,D,0,Monaragala
6.7236,81.369,330.7,1.1,1.1,1/04/2004,2004-04,April,459,Terra,MODIS,83,6.03,304.5,24.1,D,0,Monaragala
6.8023,81.53965714,320.0571429,1.442857143,1.185714286,1/05/2004,2004-05,May,705.8571429,Aqua,MODIS,68.71428571,6.03,297.0857143,15.37142857,D,0,Monaragala
6.798448611,81.45768333,322.3180556,1.336111111,1.118055556,1/06/2004,2004-06,June,892.6388889,Aqua,MODIS,67.95833333,6.03,299.6902778,17.76388889,D,0,Monaragala
6.809360606,81.37904545,322.7424242,1.245454545,1.109090909,1/07/2004,2004-07,July,860.5151515,Terra,MODIS,67.93939394,6.03,298.4181818,18.12121212,D,0,Monaragala
6.837168085,81.49593404,326.6042553,1.74893617,1.242553191,1/08/2004,2004-08,August,811.8297872,Aqua,MODIS,67.0212766,6.03,296.5382979,41.21276596,D,0,Monaragala
6.744995833,81.5029125,327.4541667,1.595833333,1.208333333,1/09/2004,2004-09,September,781.6666667,Aqua,MODIS,66.83333333,6.03,293.55,35.65833333,D,0,Monaragala
6.6321,81.2144,320.5,1.9,1.3,1/10/2004,2004-10,October,446,Terra,MODIS,73,6.03,299.5,15.3,D,0,Monaragala
6.719883333,81.28465,322.0833333,1.516666667,1.166666667,1/02/2005,2005-02,February,918.8333333,Aqua,MODIS,72.5,6.03,300.2666667,20.26666667,D,0,Monaragala
6.8461,81.38824286,322.0571429,1.114285714,1.028571429,1/03/2005,2005-03,March,811.2857143,Terra,MODIS,71.28571429,6.03,298.7,16.97142857,D,0,Monaragala
6.8108,81.7686,319.4,1,1,1/05/2005,2005-05,May,801,Aqua,MODIS,46,6.03,302.6,8.8,D,0,Monaragala
6.924395652,81.42335217,320.6478261,1.482608696,1.143478261,1/06/2005,2005-06,June,796.3043478,Aqua,MODIS,63.04347826,6.03,298.7565217,16.13913043,D,0,Monaragala
6.783214286,81.457675,323.525,1.435714286,1.135714286,1/07/2005,2005-07,July,736.1785714,Terra,MODIS,64.28571429,6.03,298.475,17.82142857,D,0,Monaragala
6.853254412,81.44989412,326.3102941,1.419117647,1.160294118,1/08/2005,2005-08,August,851.9264706,Terra,MODIS,70.05882353,6.03,297.4279412,31.64852941,D,0,Monaragala
6.741224528,81.47541509,329.2188679,1.469811321,1.147169811,1/09/2005,2005-09,September,781.1698113,Aqua,MODIS,66.58490566,6.03,299.4811321,31.46037736,D,0,Monaragala
6.7834,81.33,323.2,1.325,1.15,1/10/2005,2005-10,October,593.25,Terra,MODIS,63.5,6.03,302.5,12.325,D,0,Monaragala
6.7193,81.4192,319.2,2.2,1.4,1/01/2006,2006-01,January,737,Aqua,MODIS,74,6.03,297.2,37.8,D,0,Monaragala
6.8073,81.40165,317.3,1.075,1,1/03/2006,2006-03,March,767.5,Aqua,MODIS,66.75,6.03,295.625,8.475,D,0,Monaragala
6.8246,81.7792,319.1,1.5,1.2,1/04/2006,2006-04,April,744,Aqua,MODIS,60,6.03,299.7,13.8,D,0,Monaragala
6.7805,81.53996667,318.3,1.133333333,1.033333333,1/05/2006,2006-05,May,709.3333333,Terra,MODIS,48.66666667,6.03,296.8,7.8,D,0,Monaragala
6.856415625,81.41948125,322.478125,1.246875,1.096875,1/06/2006,2006-06,June,771.03125,Terra,MODIS,66.03125,6.03,299.696875,13.453125,D,0,Monaragala
6.832596667,81.39485667,319.03,1.356666667,1.126666667,1/07/2006,2006-07,July,914.1666667,Terra,MODIS,63.23333333,6.03,294.06,15.62,N,0,Monaragala
6.793301681,81.48444958,330.3092437,1.486554622,1.168907563,1/08/2006,2006-08,August,859.1848739,Terra,MODIS,67.59663866,6.03,297.6352941,42.0605042,D,0,Monaragala
6.784823077,81.40702308,317.3153846,1.269230769,1.115384615,1/09/2006,2006-09,September,929.3076923,Aqua,MODIS,56.38461538,6.03,289.2615385,14.87692308,D,0,Monaragala
6.7367,81.2811375,336.025,1.25,1.0875,1/10/2006,2006-10,October,611.5,Aqua,MODIS,77,6.03,303.9125,35.3625,D,0,Monaragala
6.668475,81.321525,320.975,1.15,1.05,1/02/2007,2007-02,February,705.5,Aqua,MODIS,68.75,6.03,299.625,12.7,D,0,Monaragala
6.784082353,81.49472353,325.5,1.494117647,1.176470588,1/03/2007,2007-03,March,681.2941176,Terra,MODIS,66.82352941,6.03,303.4647059,24.80588235,D,0,Monaragala
6.95815,81.5976,320.2,1.4,1.15,1/04/2007,2007-04,April,603,Aqua,MODIS,62,6.03,302.35,12.25,D,0,Monaragala
6.7708,81.5965,320,1.1,1,1/05/2007,2007-05,May,811,Aqua,MODIS,68,6.03,301.3,8.6,D,0,Monaragala
6.734366667,81.49353333,319.2333333,1.266666667,1.1,1/06/2007,2007-06,June,689.6666667,Aqua,MODIS,66.5,6.03,296.65,12.33333333,D,0,Monaragala
6.778495652,81.5064087,317.9652174,1.182608696,1.052173913,1/07/2007,2007-07,July,960.6521739,Aqua,MODIS,66.34782609,6.03,291.0391304,11.06521739,D,0,Monaragala
6.783134615,81.35662692,322.1038462,1.407692308,1.138461538,1/08/2007,2007-08,August,746.5384615,Terra,MODIS,64.38461538,6.03,296.2384615,16.61153846,D,0,Monaragala
6.753863889,81.41746667,328.5027778,1.530555556,1.188888889,1/09/2007,2007-09,September,714.75,Aqua,MODIS,68.83333333,6.03,296.2111111,36.425,D,0,Monaragala
6.77195,81.455425,317.7,1.925,1.3,1/10/2007,2007-10,October,821.25,Aqua,MODIS,45.75,6.03,289.625,19.075,D,0,Monaragala
6.9917,81.2451,308,1.8,1.3,1/12/2007,2007-12,December,529,Terra,MODIS,51,6.03,290.9,12.6,D,0,Monaragala
6.83905,81.53245,313.2,1.05,1,1/04/2008,2008-04,April,782,Aqua,MODIS,51,6.03,287.65,6.45,D,0,Monaragala
6.79423,81.48648,317.58,1.2,1.06,1/05/2008,2008-05,May,669.4,Aqua,MODIS,65.7,6.03,294.15,11.19,D,0,Monaragala
6.79746,81.52331,327.22,1.3,1.11,1/06/2008,2008-06,June,638.4,Aqua,MODIS,79.3,6.03,298.06,24.62,D,0,Monaragala
6.75885,81.47793214,319.5,1.475,1.171428571,1/07/2008,2008-07,July,770.7142857,Terra,MODIS,63.92857143,6.03,295.475,16.91785714,D,0,Monaragala
6.778359016,81.43329508,326.3393443,1.306557377,1.108196721,1/08/2008,2008-08,August,749.6721311,Terra,MODIS,68.73770492,6.03,299.657377,21.01967213,D,0,Monaragala
6.850238235,81.41721471,322.9823529,1.438235294,1.161764706,1/09/2008,2008-09,September,789.2647059,Terra,MODIS,59.82352941,6.03,298.1264706,21.40882353,N,0,Monaragala
