"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Colombia","COL","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6158098853041","24.3173830765072","31.3349927149101","26.7460255712026","21.5074017725615","23.5953740986984","17.0079793367465","28.3555655195606","30.2536917834154","20.1391807949185","24.4719575247502","25.6582581476708","23.4927188776416","21.2086708058522","18.3465390339058","19.8275862068966","19.3967120434427","18.4639339513326","15.9871302171776","27.1187626845825","29.2995101354137","18.1082862977793","21.9408552227766","30.5766138295428","30.6393516434039","36.363173698407","34.0911458333333","20.6849142280525","23.1444543101184","29.907355592862","34.209103822801","21.7407856853927","24.1859707879803","30.3139947798228","",
"Comoros","COM","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","89.9631983941117","87.4174268637937","87.8048780487805","88.3449883449883","87.5124875124875","90.3474903474903","89.5833333333333","90.272373540856","92.7113702623907","91.9871794871795","92.1135646687697","91.8166939443535","91.304347826087","100","100","100","100","100","100","100","","","",
"Cabo Verde","CPV","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.88995215311","97.8363720286176","96.8374587919763","97.2968891573543","97.0613774507564","97.267643819368","97.0349115255858","97.4415313570684","98.072078376487","98.4219437859804","98.7870540204722","92.9528180123333","80.9912898093466","78.7216642387999","77.789119880493","79.7344647581818","81.4023154196135","82.3636021277597","79.2025510916624","81.3418371946272","83.1818940640576","81.7344050718895","","","",
"Costa Rica","CRI","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.479815455594","5.12422360248447","17.1620521172638","10.0773615635179","9.85342019543974","17.2505634091375","9.2877967513536","3.04758510069506","8.14705338998707","2.15280025898349","0.852724382136147","1.48257968865827","1.62126245847176","2.10653428149738","0.803408399269629","3.28087167070218","6.12855007473842","7.97790055248619","7.14587291534727","4.84425349087003","6.68892831054993","8.77746135069162","8.15804993119717","11.685393258427","10.2084760692963","0.998890122086571","1.76545920234175","0.325790261512723","1.37140873188091","0.826733965712297","0.196095148776537","0.0157022846824213","0.725952813067151","5.06160506160506","",
"Caribbean small states","CSS","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1333519709254","99.3279569892473","99.2454728370221","99.2664396122609","99.2135659867289","99.233805433016","99.625633120458","99.6391339214114","99.6517701683111","99.6569468267582","88.9611314941683","88.9319310419603","89.0869373576137","91.0423236370984","91.230343140501","92.6517052539703","90.3502438361164","90.0839552680594","88.8085465700421","88.9169894298734","89.2672496811967","90.5789728065936","92.3741220676747","92.1367860324435","93.7055334929934","94.3034154054121","92.1937518750237","91.0561227251378","90.6437677677863","91.7375852497055","89.8334036649","90.1488782220427","91.9150038870174","","",
"Cuba","CUB","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.7497337593184","89.6655846606779","87.7101750736696","91.192510452645","92.0936063518596","93.8678866682719","92.3164097914778","92.9308638484377","93.8083121289228","93.21004692244","93.1279936136243","93.4309431989019","93.3435250652908","94.6363061353574","94.3904311116797","96.8191891539565","96.9639929564637","96.9695249985812","96.0400520450303","96.1078519855596","96.7580617347819","96.7736486486486","96.2882570002171","95.6478578892372","95.9826500051637","96.0518533123028","96.0406686870662","96.1718065959724","96.3622402457168","95.6769550306719","95.1666229336132","95.4247633981072","95.9144467213115","","",
"Curacao","CUW","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","99.1199119911991","99.1761071060762","99.207135777998","99.2156862745098","99.2344497607656","99.2799279927993","99.2812219227314","99.2863514719001","93.5159817351598","93.8099389712293","93.9881456392887","94.1322314049587","94.3108974358974","94.1707717569787","94.3471337579618","94.9275362318841","95.1463790446841","95.2380952380952","95.2452830188679","93.0769230769231","86.0178970917226","83.256880733945","83.9407744874715","83.1447963800905","78.7878787878788","70.7514450867052","73.4926052332196","73.8974970202622","73.4042553191489","75.0577367205543","","",
"Cayman Islands","CYM","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.6884993977655","98.706540305251","97.8592111551545","97.7243726074011","97.3092430687376","97.0606688853729","","","",
"Cyprus","CYP","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.9785038693035","99.9384110039006","99.7243009058685","99.405560882071","98.6283352123262","96.3887198214648","94.5516217935128","92.3776223776224","92.7126436781609","91.1998235553595","91.3239206056886","91.3069544364508","90.5731225296443","89.9824936782727","87.6881831305424","84.8603242820863","83.2162521359408","79.4895852880465","",
"Czechia","CZE","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.5667769625474","77.7772270684642","76.5773362791561","75.5710670674751","74.3224597564092","75.497559452397","75.8080831660364","76.6742004396421","75.966027767539","74.8817510124587","77.6291073421719","76.2294532935014","71.0588358568659","66.1540125199755","64.8808888572682","65.4690111167623","64.1054515712237","65.9561441302524","63.3627027867108","60.5463284054268","59.7185197257372","58.4084959475062","55.0904847971814","52.7136331734033","52.7487579514324","55.0648452772612","58.1485793851805","54.8187373644551","53.8716675943069","52.1135175504108","48.6028654138659","49.62653649356","49.305833824396","44.3418523713054","",
"Germany","DEU","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.7250620437624","68.1511913630349","65.2990864606397","65.4523481975237","65.3702093884647","64.8684866848817","64.5777965039649","63.2766691928623","64.5498775146344","62.7512133740787","62.6912476606255","62.2154275365532","62.2856207835771","63.7938731830298","61.9896807637982","61.5795825482977","60.3225362982219","62.0394104953286","60.1042386322344","59.0877312986928","58.8435051806924","59.8204601686774","59.1015002053114","58.7043076494322","56.2017565935974","54.4394725354731","55.5517803855491","52.9397007601079","51.1477544545551","45.6958694516713","42.5185329352764","46.6341879793994","48.0764281482479","43.2012518534581","",
"Djibouti","DJI","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","99.8719590268886","99.8846597462514","99.5024875621891","99.7198879551821","99.3227990970655","98.993288590604","98.9208633093525","99.3449781659389","99.5222929936306","64.6464646464647","","","",
"Dominica","DMA","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1576506955178","66.5063509680602","54.7598143735106","62.8082014015053","57.2994079858924","66.5473633977571","67.3052213526457","74.4202146071305","75.7239819004525","74.2793081358104","75.954045954046","63.7099161322151","72.9711275848615","62.9451111548298","69.4361156784989","76.4705882352941","66.8913525498891","67.5441634915137","62.2846781504986","77.7245636441039","79.6151104775481","79.7124285995667","","","",
"Denmark","DNK","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.7362019859903","96.9325489122999","95.2306591190058","94.7253782304115","95.1328305978609","94.1701352049838","95.4201037661901","92.4359697619316","89.4072434509766","87.412641315519","82.894627354173","82.8964457048954","81.1006185252119","81.0202225782705","74.8256245362355","70.6781437951774","78.0206529126746","71.7672194526401","70.0923093729517","70.1646373306214","66.0954145437703","57.5378239518578","49.2964169381107","51.9831903747625","41.8686303753418","31.9626814098134","37.4680725653284","27.3999097414738","29.3193717277487","19.1557121561187","15.6885268727374","18.6263237518911","16.4422173504541","11.1585438159611","",
"Dominican Republic","DOM","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.8864250946457","86.3414634146341","89.9838738577316","78.2551840089669","89.7753405271537","88.2234800073033","86.3492063492064","90.1464897733554","90.9393737508328","88.5568098757411","92.3988104315998","93.7555052319225","92.5373016442881","89.8102107990756","86.1967817633255","85.1505319550291","86.9138262292749","87.8712529354883","89.9725085910653","88.8401345619424","89.8496496360297","89.7671451355662","88.3649106135297","87.5056663644606","90.6506669773403","92.5175761633746","89.3472445157838","84.8760243748687","86.1686428171594","87.791876975329","83.8163631700436","82.3565152364928","84.4437181941267","","",
"Algeria","DZA","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1616989567809","98.310752378207","98.9117357541288","98.1817245286906","99.1651159281798","99.0210499619579","99.3463735838094","99.6511141089454","99.0757458516035","99.180029890536","99.7875019675744","99.7408450704225","99.7938368055556","99.1038517466437","99.1968","98.3635559486953","99.3811389314711","99.3924077857834","99.2966497663784","99.2052154489494","99.6195390737744","99.0199906293925","98.9163196682753","99.4489898146602","99.6046200305096","99.6773162010524","99.5295575869403","99.163356047252","98.9773423946363","98.9721070578711","99.0853388920472","99.2223913807237","99.2524470848725","99.2428916519393","",
"East Asia & Pacific (excluding high income)","EAP","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.6224227864869","79.5874783264844","80.5755319810884","80.4453174161354","79.4698270965788","78.8922780062547","80.4845136664714","81.3565189272552","80.8689709646591","81.5976192141626","81.3019781069385","79.4969253153992","80.6555988689549","82.3528472893261","81.5184099008736","81.8296827525618","82.3892918393719","82.7257937810255","80.4152568737548","80.4327364823733","79.6074823490066","80.8492524398108","77.8842161439948","77.4710023765057","75.5940839468923","73.8517595453144","72.1972959784867","71.4465941610416","70.1853155722999","69.07798501409","67.5854950972707","66.8487107700493","65.4992979737609","","",
